,count
7443621689,1449
42444500,2276
42434172,1956
42433295,954
42433292,944
1919595915,12396
9802614798,708
42427411,823
42427412,763
42440628,1021
42440918,9441
4207143421,10294
42438060,1079
42436069,1140
42436340,518
42432068,5480
9166033061,6566
42437951,10474
42456211,4840
42449589,4846
42445543,14627
42434140,27048
42444829,3414
42444832,1560
42448257,884
42445920,18392
42454495,4898
42428192,1808
42431207,1592
42428723,2366
42431804,7832
4841945993,6507
42431797,6861
5837088105,18273
42431789,8163
42431785,8214
42429701,8222
42431777,7825
42431773,9159
1692433932,8164
1692433928,10210
1692433924,6720
1692433920,6239
9906953435,249
42428307,2705
42453011,2209
11003445421,2218
1701844698,646
595105538,609
248708582,1935
595105472,4345
42453000,4490
42444055,4357
42455932,2761
42436024,9260
42445174,9227
9611529611,9604
42440854,10457
42442733,764
42455059,601
42433064,621
42449637,171
42429023,2084
60926076,1184
42427185,1050
42427190,983
42427196,708
42427206,594
42427212,375
42429773,3350
42437084,4375
1919595924,3265
1919595910,3448
1919595921,3553
42453607,1377
42437346,1677
42455083,1892
42453177,1173
42443807,1747
42428391,5843
42428385,5623
42428379,4889
42428377,4806
42422042,2479
42428374,2840
42428373,1223
42428371,1328
42428368,1752
42428365,1163
42433718,571
9802614802,773
42451744,5807
42450641,4677
42424142,4589
42424145,7740
42438809,7736
42426875,3764
589100228,3749
589100164,323
42427762,6886
42440452,8398
42428174,7007
42432066,4847
42428198,2001
42431039,2718
42431044,2558
42422016,2371
42431034,4368
42421810,4501
42431030,4690
42431027,4700
42431024,5203
42421776,5029
11655721345,2534
42445574,8590
42438174,1822
42438173,1609
42434354,1526
1506599377,628
561035342,781
42421857,925
1506591534,823
42428844,671
6223571521,604
6223571523,615
470209120,871
42428951,499
42428947,421
42428944,381
42428941,438
42428939,447
42428936,595
42428934,490
42428931,696
42428928,546
42428926,777
42428922,664
42428919,755
42428917,702
42428914,727
42428913,853
42428912,812
42428892,952
7732653970,771
42428876,652
42428873,639
7732654932,5340
7732654931,747
42421852,996
42438928,1173
3579432162,1216
3579432161,1119
42443066,655
42436627,1069
42434912,1029
42430485,1124
5749215967,585
42433490,1351
3631837584,1352
42433422,3182
42437096,2848
42437106,2459
42437108,5156
6330018917,346
3212472978,505
496707003,422
42437755,473
42437124,454
42431992,299
42431990,44
4158807592,4473
588455743,4658
1773055865,3223
7132405548,743
42425955,481
7132405537,151
42431008,2598
42431009,2541
42431015,2628
42428068,2472
42431019,7182
1061531454,5245
11655721348,2572
11655721350,2533
42434465,1012
589099881,5168
589099734,10216
406048768,9446
42445392,10632
4412043541,5192
42451018,3703
42439191,6192
5137978709,5723
4161568888,3670
370896902,4991
42437830,5084
42434215,3454
42434197,2497
42434196,15111
42443296,24777
42449017,22127
42436911,4301
42422258,922
1918039880,6781
42439527,2573
1919595918,3543
5799117240,5073
1919595917,6791
1919595925,7392
42436856,2377
42433286,1838
42430803,12091
5837088104,12215
561042200,1169
561042198,1160
42439563,5715
42427956,1400
42437536,2015
42432679,1703
42448578,1605
42429840,1945
42429838,1341
42434410,1245
42434412,2495
42436192,1747
42436187,2685
42436184,2659
42452310,1942
42428858,766
42432737,1199
42447295,991
42447303,936
12534082095,2403
12534082093,2875
42446733,1536
42437218,1449
42431210,1080
42447317,1022
42446778,874
42437188,813
42428332,11327
42422283,7679
278609934,7619
3884569924,6089
3884569931,6118
42444277,4581
42437749,4610
42437753,274
42437763,304
4487582556,270
42437768,294
1061531685,8880
6173564360,9269
1061531707,9599
1061531527,8277
42428598,6442
42428183,1046
42430050,4231
42439553,4174
5852272391,5478
596776224,378
596776231,356
42446991,5585
42438889,6047
42446987,5323
42446986,5205
42438485,1694
42442291,2292
42436088,2461
42442288,2023
42444353,1512
596776166,377
42430118,3139
42430122,3388
42430126,3914
42430131,2854
42457728,2608
42433264,2647
42449005,1986
42453577,1636
42445258,1521
42458960,1516
42438947,1445
42430477,1449
42434894,1408
42436614,1643
42459041,1183
7076060068,1234
42450460,2123
42445817,2042
42436641,2076
42459180,2210
42434382,2080
42458112,2131
42449413,1306
42435392,1127
42458342,2161
42449833,869
42439488,836
42435222,779
42443818,740
42456162,629
42445185,611
42452330,548
42438707,526
42443426,1296
42421737,2197
42443406,1815
42435522,778
42435234,608
42439497,361
42443088,372
42443085,1242
42450071,1399
42447199,1186
11655721360,5103
42428640,4918
42428634,7510
1061531448,5488
42428610,5922
42428604,6144
42428601,6248
42428595,7547
9915469771,7103
42428579,8969
42421972,10820
42428436,8489
42426747,1046
4015192929,1173
596775930,5092
42430886,19342
42437618,10663
1692433907,10775
42437613,9490
1918039864,14349
1918039904,12372
1918039877,12659
1918039896,10284
1918039876,11171
7480301864,11006
1919595914,7491
1919595911,7107
42439001,4353
42439006,4136
42436935,1524
5550244689,1215
5542680312,1134
1061531787,8409
42432871,1565
42440567,1460
42440566,683
42440565,678
42436716,1144
42428746,2062
1061531496,1761
42443127,6366
42432057,1146
42437109,1186
486868873,2620
3212472843,3245
42429762,4055
486867490,2414
486867459,2353
6744466013,584
42431630,798
42432152,5298
42442273,4032
42456197,6777
596788016,4385
42437423,6037
42447228,7680
42428444,8965
42428179,1550
42436431,9926
42431503,6668
6213204061,6123
42431814,6607
42431812,6777
42431805,6600
1692433918,6413
1692433916,14767
1692433914,6264
1692433911,6248
1918039901,8282
1918039898,6065
42431517,2167
42436968,9403
42445548,9236
42431544,5251
486868830,4590
595105496,2837
6133355290,4301
42450325,1329
42439345,9619
42449582,855
42449580,5990
42449576,4620
42442269,1744
42432156,2619
42429563,3224
42429565,3061
42431002,2602
42431004,4661
42431005,2360
42431007,2243
42453175,1976
1918039897,9159
1918039869,3039
1919595912,3081
1919595923,3781
42427358,3272
42449874,3071
42453365,2547
42442788,2534
42428770,1859
595314103,1907
7004393049,1925
42428760,1507
11803957852,2006
42428742,2194
42428728,2663
42428725,2830
3786876211,134
42454660,1635
42442286,8793
42436567,6113
42424864,6221
42436763,2350
42452026,4444
42433574,2134
42452048,3011
42445489,3005
42427324,2926
42439207,1250
42435470,1862
42432282,2007
42452056,975
42437589,5868
42452067,4779
42451660,2784
42429643,2210
42437996,2246
42437962,2710
42452076,1949
42432103,365
42432102,999
42455051,3170
42443000,4667
42437445,5034
42438971,592
42443061,573
42443058,608
42443056,1347
42449007,1848
1061531447,9020
1061531608,7773
1061531597,7700
1996323622,7221
596776497,1557
42444456,1092
42429348,745
42451766,608
42438306,1118
42438832,347
42456205,5552
596776046,2566
3772840882,1718
42436181,1228
42446622,1362
6289180295,1934
589929417,2019
3785532381,1633
3785532382,1427
42433421,1989
42421965,173
4145794861,190
4145735057,2143
4145735066,2115
42434384,406
42447187,478
589928028,387
589928029,286
589928030,222
589928033,178
589928034,128
589928035,172
589928020,186
589927991,362
42446190,298
7616585434,187
42445585,671
7732243573,593
371337175,438
42456831,460
3099327930,330
3099327948,266
3099327935,221
3099326122,225
3099327965,209
3099326126,85
1773076511,8032
1773076509,4929
1773076778,5613
1773078006,5407
1773082408,5084
42440025,5923
42434148,2035
42449023,1568
4235734223,2231
42443298,8886
42432148,3534
42432142,5997
42432135,3572
42432127,2845
42443054,5405
593854257,3600
42453555,3611
42443570,3395
42453548,3260
42437379,3349
247085867,3305
247081705,3388
12154605956,3271
10858288590,3247
246650510,3077
4899886584,2947
12161224646,2950
246580797,2818
42439416,1188
42451754,1211
42438513,1341
42430796,9656
42430791,10280
42430782,11468
42430770,9600
42430761,10095
8648032268,9165
4143859873,2292
42440829,3622
42448278,695
42435403,79
42440951,6141
42450426,7270
42428441,6810
42428438,8013
673008453,747
42434905,2929
42436610,2881
42446132,2780
42446138,3429
42445843,2667
42436640,2693
42446147,2625
42434377,2426
42446152,2921
42446155,1332
42435388,1203
42439486,1063
42435211,991
42443817,780
42446169,722
42445183,715
42446171,716
42438704,707
42444453,1332
596776654,919
42432540,608
4557517550,1657
42438362,1278
5286408252,1425
42424576,358
589927879,372
42435898,393
42435894,291
42435891,271
42435885,276
42435881,263
42435880,306
42434308,320
42453610,1049
42437349,1047
42455175,1213
42453158,1097
42444833,1294
42434233,1517
42455181,1629
42449029,1865
42430938,2144
8648032265,1288
42431519,3296
42436119,571
3247295579,1148
12534082089,2933
42435359,3543
42431186,1061
889298452,169
42435362,806
1506445821,763
42454758,1801
11659009136,336
4142105822,1922
12417264049,3258
42435763,1390
7620445877,547
42432889,779
42445215,251
42453236,194
7912855687,7518
42422592,7610
42421778,3793
42435360,763
1061531807,4043
11017187935,3555
12154598280,3562
8122411159,7506
42446814,415
42429782,608
42429769,3086
42429766,3100
42429645,1763
42429756,2739
486869282,4073
42437608,6641
42458313,1969
42432305,4174
42435477,2807
42445498,5080
42458267,3597
6867580414,5569
7732571917,5100
6198320765,5207
2541754747,5203
561035346,5193
7732653969,5212
7732653971,5050
561035349,4816
42428434,5910
42428433,6727
42428431,5764
42428428,5887
42428425,5637
5706569905,5272
42428411,5297
42428408,4615
42428402,4445
272195271,4072
2821304136,3473
2821304137,3431
2821304138,6435
272195270,7234
8262936580,6085
42435746,1718
42437211,303
42433163,1815
42433161,1629
1061531500,2770
42431902,2343
8828140387,1571
42449089,1443
42457426,1397
42452610,1577
42457735,1430
1061531847,2100
42428052,1764
60928596,3976
60929894,3976
60928599,3974
60928608,3963
60925991,3887
5048446875,3888
60926009,3876
60925950,3324
42429017,2239
42428094,1929
42428090,601
42428086,1032
42433066,914
42433068,636
42433069,607
42433072,551
42433075,508
42433077,471
42445675,86
42442755,121
42436285,97
42442764,64
42442766,51
42442770,19
42456888,904
42422038,981
42422050,685
42422053,1165
6262915548,2513
42444424,2381
272196096,83
42442255,1968
42457421,1404
42433272,586
42431524,2142
42431528,2505
42431273,1903
42431275,782
42443077,849
42450066,832
42447192,410
596776314,1115
42446721,1909
42446723,1856
42432063,1136
4332491210,2089
370898427,5963
42423549,5962
42423039,4451
42450820,4439
589101921,966
42423295,933
42437786,947
42452117,760
42427742,605
7499263656,599
42445630,612
4375208206,597
11038072433,543
42427335,698
11038072465,667
42433554,490
42433553,316
42433551,394
42431118,3340
42431116,3527
42431113,3757
42431108,4097
42436097,350
42436100,333
42436944,1962
42423752,413
6289180298,609
6289180287,589
42427327,3506
42432165,3063
42432161,3019
42436770,1985
3892037906,8351
42455693,5612
42431671,5588
42430041,3879
42442247,3681
42445520,9104
42439236,9987
42435805,1574
42439861,1269
1061531634,2928
1061531695,2733
1061531803,2147
561035350,4425
561035353,4359
561035354,4222
561035355,4038
561035356,3957
561035357,3178
561035358,3020
42438295,335
42438292,524
42442618,427
42447404,253
42425747,735
6515269079,803
42434135,803
42423189,790
42434134,760
42443116,758
42444458,807
42444457,922
1061531731,1544
42427787,2507
7147636389,2489
42423296,3493
370888100,3477
4158644588,3236
205019740,2016
4147546533,1682
42450048,1401
6181480033,1413
42450052,1309
42438953,1273
42430482,1122
42434898,921
42436624,1273
42450055,783
42450057,2358
7777321715,727
42436647,667
42450061,875
42434385,721
42449422,666
42435396,506
42449840,548
42439490,443
42435231,592
42443821,645
42450080,465
42445196,363
42450083,304
42438774,264
42424032,1965
595245843,2450
42429029,1545
42429032,1201
42429035,1191
42429044,1158
42429058,967
42429072,958
42429083,919
42429094,749
42429100,660
42429104,575
42427780,493
42427782,35
42434098,591
42434097,229
42438246,169
42448611,242
42448607,337
42448605,232
42436734,331
593300940,1803
42450352,1595
247123651,1644
4682935360,1640
4682935365,1576
3533937800,1593
42429630,959
12989986307,286
12848070671,3659
595436395,3773
587934172,3806
12998931041,3779
2512378850,2484
2504882466,2350
42428962,2298
561035373,2151
561035374,1723
561035375,1378
561035376,1195
561035377,1123
561035378,1041
561035379,930
42432082,6178
42437114,5732
42437605,6172
42429752,7824
42429754,4836
486867432,3523
486867405,2537
279151954,1020
6928075146,435
42432083,3448
42437113,2551
42442276,2537
42440754,5251
42436957,2301
3624790934,269
42446584,281
42430942,358
42449038,233
42455412,275
42430030,2840
42430034,4233
42430038,2898
42430044,1745
42421749,2731
42444452,979
42438702,180
42442128,162
42438906,77
42442123,97
3858909357,72
42429552,202
42435207,313
42439485,230
42449828,216
42435387,323
42437201,390
42432352,587
42432395,1035
42456711,1145
42436637,1065
42445840,983
42450456,1175
42456708,669
42436604,641
42434904,630
42429222,774
42429226,523
42453354,202
42436929,171
42430102,2430
42429842,2142
1061531593,1469
42435736,1940
42435743,1688
486868138,274
42446398,2490
42431602,573
42443588,31
42435775,1049
42429741,857
42435785,824
6431058183,1683
42432917,1196
42432926,1270
42438920,458
42438923,425
9971300853,1366
427842070,1519
2141026498,2074
2141026492,1198
2141026504,1131
2141026497,1066
2141026510,983
2141026491,976
2141026538,908
2141026511,824
2141026503,1933
2141026501,829
2141026493,817
2141026524,749
42439078,1406
42432174,2375
42435766,1133
4274141356,1016
3630219668,309
42437074,1182
42437078,1580
42437082,1658
42439813,4405
588455742,1970
12374690312,1893
1773066054,2492
42437564,1803
541467364,1795
5161246307,3474
11496014207,3507
11496014189,3534
42437580,4214
42432085,2604
561035359,2652
561035360,2379
561035361,2457
42434262,1798
12998931038,1093
4207731295,1151
42452130,1143
12998931053,46
42434420,676
42448583,1301
42454795,1189
42428833,889
42428814,943
42428807,1065
42428799,1121
42451332,1414
42434259,1267
42439849,1124
42432894,1320
42432897,1244
42432900,1112
42429735,1026
42432905,1011
42435794,754
42435802,667
42435803,655
4888388399,478
42431482,4865
42436947,1807
42446562,1694
42455007,1646
42430924,2201
42446552,1718
42454997,1569
42430914,2197
42437343,2443
42453604,2203
561035368,281
42442642,246
2504882506,398
4205440429,358
42432974,397
42431643,439
42432970,568
42428953,467
42428790,1264
42428782,1825
42449843,900
42439498,791
42435237,708
42443824,328
42443826,83
10316226053,975
42442107,991
1251958257,796
42429504,504
42429507,593
2824895141,869
42444414,2275
42427300,872
42427305,621
42427307,523
42427311,689
42427316,1445
42427319,1181
42427322,1235
4708064890,1193
42431531,2182
42431536,1893
42451665,2203
13324038870,1291
1061531631,2137
1061531815,1806
42442625,524
42432950,368
42432949,401
42432936,718
42432928,1536
42446775,528
42433165,1636
42431201,1745
3099327974,366
3099326116,1923
3099327964,1328
42426374,1338
595703226,1152
42436724,241
42436726,361
42453251,262
42453253,210
42438236,304
42429532,299
42434110,122
42436001,48
42430009,1900
42455465,168
1061531550,2029
4629486879,537
4142105813,2243
42428529,582
42428524,570
42422270,994
42451465,2815
42423307,3055
370892861,3055
370894980,5236
370897166,5233
370913758,4997
1775201764,425
42455452,473
42446885,418
247123611,2776
42437925,82
42437926,18
1061531736,1312
1061531790,1247
42433275,759
42449076,1485
42448283,212
42439506,136
42435240,83
685164634,228
1506599378,831
42435380,290
3579432160,445
1506445789,495
3579432159,528
561035338,807
42437920,467
42445603,1316
1773063789,1700
1773063787,1645
42447323,728
42447326,656
42447330,372
42429744,298
42445219,288
42440131,82
42440134,101
42440138,102
42429825,662
561035344,619
42436848,455
42436064,774
588546798,1448
588546882,1375
42435761,1388
42437481,52
42435922,109
42433545,703
5796726888,774
42437967,631
42437965,556
42432105,1355
42430108,212
42431508,1397
42431500,621
42439096,1652
42442628,481
42439213,430
42434340,340
42439580,1577
278608420,70
42431467,457
42431461,434
42429536,569
2141026534,716
3099326124,333
42455357,4611
4235734225,6762
5993830853,297
42452598,1335
42433821,621
42445666,662
42457401,2641
42430973,352
42435850,639
42435852,595
42435856,531
42435858,491
42433785,617
42435860,424
42435861,520
42435863,364
42435865,339
42433715,305
42433712,224
1061531637,1512
1061531810,1462
1061531768,1490
1061531682,1409
42435997,592
42438836,552
42442604,469
42435940,415
42442609,390
42442621,362
42442613,1123
42433797,1017
42438247,397
42442596,502
42442592,678
42442589,688
42432983,395
42432980,403
42433173,1333
42431121,812
2141026507,685
2141026540,631
2141026542,585
2141026505,420
60927825,950
595441960,553
60927827,553
60927832,552
60927836,548
60927837,547
60929261,547
42441903,160
42437530,681
12374690314,2370
1773060099,2010
11655721355,1897
1061531839,1982
3270031031,614
3270031030,619
42434429,841
427841052,702
427841071,659
3788364714,1714
42428227,1000
42421731,631
42440335,2634
42440340,2387
42440343,2485
42440345,2653
42429354,1923
42447336,229
42427881,104
42427883,71
42427888,78
42439653,24
42441535,458
595314125,357
42441526,281
42452290,736
246649427,5520
246890579,5362
42445804,358
12989986304,233
42430007,3829
42443799,219
247123612,285
6086355078,84
9140924713,3377
12153915836,3347
2348991703,3322
427842069,192
427840967,294
427840965,299
427841023,278
427841034,224
427842140,227
42440146,242
42433800,904
42431822,1334
589298326,107
42433269,552
42437312,840
42443072,763
42436651,466
42443068,2034
42443181,300
42448440,106
4207806923,119
5799766717,105
42448430,75
42440940,930
561035380,781
561035381,727
42433030,186
42455234,98
42442703,113
2075592658,117
42432223,108
42442710,109
42442717,107
42445481,860
42440847,1711
42436083,1714
42440850,1315
60918736,72
60925795,44
60921162,34
8316781084,29
60921167,29
42423101,143
593816275,3349
1672106385,753
1672106382,784
42451712,1896
42454391,1977
370893397,1827
370893396,1822
42429633,151
13205966915,2047
3430331122,85
42437118,368
1773076513,5160
42432184,5709
42433537,716
42435910,195
42433302,113
4121409402,49
42433324,35
42442586,841
2141026513,669
2141026551,597
2141026515,523
2141026494,441
42423203,207
42422168,41
371225132,69
5676585287,72
5871373017,58
9902723823,56
9902723825,27
5906371179,28
3039386649,28
9153856304,20
277482241,20
5871340510,23
277482094,24
7738506172,30
277481521,14
42449515,13
1934650086,12
740060236,12
731930601,14
3040306430,9
7076060066,606
596775819,545
596776413,588
596775825,319
42424789,189
42430951,103
42444081,71
42432799,518
42440079,478
42457282,429
42445640,393
42455509,343
42453669,257
42431230,240
42458728,212
42429946,200
42454538,148
42453087,159
5159433792,1444
42440873,436
4142105812,697
4142105811,429
42431203,332
42446728,310
42447182,1933
42434386,634
42432302,2679
42432178,2610
42432250,1340
42432246,1293
42432244,969
42432241,869
42432238,864
5812723036,461
42449027,1315
2324482224,1239
42434226,1514
42432073,1558
42434122,490
42446177,466
42446182,364
2799368116,312
42446184,250
42446187,226
42429109,370
42427216,253
9338511505,29
42439858,250
42437111,1028
42432054,1018
42429647,1068
5542680313,415
5550244688,336
42429013,263
42429011,249
42429006,256
42429002,146
42428998,159
42428994,210
42428989,220
42428985,323
2499757469,346
42438819,1467
61272284,878
42441587,1157
42433569,882
42421820,769
42441569,734
42440280,1429
42430848,1673
42457311,1650
42448593,764
42456492,729
42443844,1081
2821304143,869
4143875757,874
9550791861,518
42444069,517
42449639,248
42438199,236
42449641,217
42449644,216
42445680,193
42434255,829
42434251,798
42434249,828
42444360,447
42444355,540
42446632,469
42440686,2088
42436122,493
42429521,219
12952282847,121
12952282854,46
42433080,364
42433097,328
42433107,285
12153915853,3219
11017186436,3355
12153915859,3361
42455013,2013
1538237434,800
1538237248,702
42421751,420
42432764,389
42441910,361
42441913,333
42441926,454
7785782284,388
42437223,362
42441077,389
42442230,1240
3430331121,132
42428072,277
42438867,239
42441668,185
42441670,178
42441654,135
2029349871,158
42434246,271
2141026518,346
42432659,215
42432665,60
42432669,37
42439878,108
42447399,864
4561384853,401
42445474,819
42445189,289
42447206,262
42443819,334
42443092,305
4207962275,331
42443081,302
42443078,431
42438839,61
596776386,314
42432376,409
42436779,1217
685164636,413
42432108,570
3212472963,709
42437990,737
7480346927,478
42437988,756
42429636,830
42451650,911
42453691,744
588455738,342
42434855,264
8904913030,304
42421785,142
42443520,43
42434418,1262
8344404000,567
561035382,582
7132814246,556
42428980,538
2541754688,513
42433041,268
42454622,99
42435198,119
42439783,105
42434989,119
42442722,114
42429452,122
42434101,179
42436093,357
42431877,1177
42431875,1108
42445466,1126
596776656,157
596776659,145
596776578,129
596776613,118
596776594,129
596776624,146
596776442,124
596776474,124
596776534,235
596776546,319
596776325,198
596776349,333
596775808,276
596776201,365
593984752,33
42423051,2404
278608816,1558
587988061,1569
42424408,157
5145531517,2242
5137743341,2042
42440408,263
3917286380,2385
7910052385,2385
61269400,2289
61272997,2129
61273001,2135
42437005,127
42442635,271
42436115,1264
42447389,847
42443659,115
3099326120,1279
42453246,1217
42440682,687
42440679,771
42453700,583
7480301987,828
42436202,257
4149936235,397
2141026520,407
2141026514,304
4158673495,1632
42448469,1300
42459820,1062
42427242,1325
42427744,257
42432000,204
42437773,592
42437770,315
42439371,558
9166213997,579
42428124,485
42458936,683
42430023,403
42427164,476
42427159,315
42427156,282
42449627,25
42446772,110
42432078,1159
42437067,992
42437071,757
561035362,905
561035363,835
561035364,641
42427168,266
42437058,386
42422018,404
3099327945,291
42433573,2031
42433539,614
42433542,774
42433543,510
42457821,853
7480301986,1121
42440785,1059
42445617,1168
42452084,1841
42432099,746
486867513,1930
278609863,1918
278608718,1916
42434338,79
42438908,124
3099326119,189
42445637,44
6262915547,198
42440282,480
42451593,574
42447428,630
5804835269,615
11038072541,498
42452107,123
561035365,543
42431156,858
42437354,297
42455396,282
42453160,166
42444835,291
42442638,220
42442645,264
42438024,268
42433339,127
42442656,200
42442659,459
42438257,133
42442664,271
42442671,276
42433014,230
42442684,132
42439724,21
42421865,205
42454089,143
42445606,439
42435456,812
42445612,461
42439581,587
42439583,355
42440820,1425
42445291,175
587934268,176
1632878962,65
11543660372,57
42436739,135
42434105,731
42424679,672
60927823,407
60927822,408
60927819,407
60927817,390
42437324,383
595352889,368
2499827795,374
42429431,732
42429641,615
370927297,124
42437410,264
8262936586,523
588545728,518
587933945,199
42441695,120
42441701,90
42441704,30
42439673,378
42434935,135
12994121393,125
12994121391,36
12994121397,30
42444028,22
42433330,549
595729841,348
42429212,321
42429211,288
42429184,125
1764647101,103
1763749977,102
42427844,106
42429174,95
42432171,1519
2141026521,139
2141026495,127
2141026548,65
2141026509,51
42434306,66
5706569898,1770
42445484,1075
4149936245,118
42436178,107
42451773,154
42432572,132
42434237,227
2974462027,220
1764424345,566
42445644,305
9563435886,293
42451736,296
42435415,301
42455493,306
42446797,210
1764626357,205
42440494,225
42431257,218
42446609,148
42455705,147
42427877,97
42445773,102
42449593,104
42439432,84
42429960,76
42454553,73
42446231,67
42429704,182
42429255,142
42427507,141
1544809889,135
1544809882,133
42427926,134
42429287,92
1544782730,86
5871416389,86
42435567,79
42431724,77
42445578,61
42438935,25
42437834,18
42456206,366
42436644,314
42445823,322
42446506,108
42429530,508
42438235,440
42448141,248
42445171,71
42436073,338
4878831008,1203
9121386334,345
42427278,347
561035366,349
42443582,76
2499757467,135
42428978,168
42433062,220
42433115,208
42455337,45
42432795,456
42427859,487
42427863,146
589927965,23
42432181,1144
3099327940,208
3099327931,198
42425242,437
42424701,443
42424703,860
764744759,862
42424706,860
254484327,1086
42440104,117
7732243546,123
42437196,114
42440112,95
42440122,82
595314028,481
42438052,441
42457940,402
42440284,309
42440287,525
42427152,250
9121386338,672
12554607194,846
2821304146,831
2821304145,846
1272562931,1090
42427236,565
42452708,202
3350498747,215
42452620,115
42457292,96
3931519753,191
42438084,180
42449631,91
42431234,63
42436812,69
42436807,34
42446331,23
10282960425,122
42439601,301
42432071,1233
42432075,1157
3670609093,884
1764400302,262
42432785,305
1764400286,342
42432789,294
42432111,195
42440347,676
595254571,169
12952282858,90
42440125,66
42429747,52
42447255,210
2572245396,408
42435451,760
42435435,335
7132405535,361
607911351,20
42433278,117
42454240,144
42442384,81
1332860731,149
42439864,128
42439860,203
42438913,215
42439855,208
4163940359,193
42439852,242
42439851,273
42434117,195
42427873,78
42435916,137
7480410410,229
42429644,129
42429646,226
42449634,199
42427086,509
42427112,335
4562863353,125
42429812,251
42429811,176
42429809,166
4300940094,145
42427345,360
42429806,274
5173594703,203
42458943,19
42436296,150
42441889,238
42429557,180
42448979,189
587934044,87
42435876,367
1764400297,87
42452485,69
42431177,111
42448930,83
42443522,72
2141002590,58
42439929,62
42439927,74
42437204,269
42431200,72
3099326117,127
1544782721,24
1544809872,20
1544809885,54
1544809886,145
42429244,152
42429242,162
42429236,176
42429231,205
42429228,253
5071822871,267
3099327944,282
42436003,374
42434111,378
42438240,401
42453773,122
42439489,267
42434131,320
42450089,73
42428967,161
42428966,136
42432990,355
42432992,411
42432994,202
42432999,212
42433011,88
42433020,151
42433024,231
42433027,118
2499803004,40
42428973,165
42427133,455
42446203,458
42444837,157
589928003,95
42424630,25
42431193,302
5004570630,278
5004570631,208
5004570632,174
5004570653,130
589928037,146
371337145,68
42447210,65
42424757,61
42447209,96
42447208,69
42434129,310
42427150,141
42439905,53
42438281,172
42439899,88
42433781,206
42439897,110
42435967,107
42439894,117
42439891,100
486867534,569
486867548,431
7612925053,297
7476387556,287
42435534,314
42427340,509
42435538,258
42435541,162
42435544,164
42435550,220
42429353,475
42427249,477
42438218,61
42435869,454
42435873,389
1807940789,28
42453008,228
1762221470,121
42427769,85
42427768,20
42448655,60
5763775589,601
9515699765,564
42439613,42
42448483,904
3579426874,54
42440792,352
42427523,35
42441774,26
42427115,284
42427122,226
42427126,178
42437944,38
42440804,249
42427538,57
42443666,222
42454300,51
42427146,301
42435002,131
42449801,86
42447419,43
13319858602,6
42421828,149
42433789,248
42433779,95
42441080,87
7732571885,50
12952282872,132
42441956,20
42441955,19
42434264,18
42441953,17
42441952,35
6979088367,24
7491182059,16
7491182055,27
7491225319,24
7620631148,147
595320307,50
42441191,40
2383895311,291
10128931543,305
42425348,196
42440810,588
6572026580,44
7541804760,199
7732243576,179
589928047,174
373850916,223
5403873760,260
9550791858,259
42436017,292
7620540917,83
42441104,44
1332860726,71
5174867983,23
42452147,112
42438160,44
60929278,31
2141026536,332
2141026502,194
2141026496,171
3099327970,132
3099327975,170
3099327972,223
3099326118,173
3099327968,164
3099327957,167
3099327962,185
3099327976,123
3579426871,75
595314036,70
42438228,390
42429541,396
42436930,100
42429707,30
42453757,197
42443524,32
42447196,371
9019680390,58
11252642361,53
42429474,64
42435990,92
42435988,66
42452936,37
42424641,43
42447179,332
42435230,211
42424117,385
42424133,842
42427009,839
274342024,100
274342021,98
42430945,93
42438772,213
42447207,230
42447201,253
42435395,207
42441951,47
42427128,135
42431180,124
42427852,122
42433218,185
12299314854,80
42438476,83
12299314857,129
278609760,132
42444108,129
1538237325,146
42437135,155
588455857,147
42444116,143
42452556,52
42427867,115
42446604,101
3931524261,45
42443118,89
42426135,123
3786728788,122
5706568658,304
595314120,459
42433256,264
3099326128,223
42434372,64
42434370,35
1202018697,8
42436021,175
42433550,470
42435925,265
42435928,253
42432805,45
42432802,35
42444267,134
42450290,30
592484776,117
42436297,97
42429829,162
42452700,314
5048446874,238
42428114,228
60926616,229
42436832,107
42436949,48
42423579,31
42439225,52
42428130,262
595729852,212
42428134,116
42428144,59
42445620,206
427840984,120
427841011,51
593988920,42
3099327950,230
589928038,70
42431242,136
42427870,126
42431252,90
42428080,216
42427016,170
42442734,160
42444060,15
42457209,86
42433138,54
42433151,47
42453586,29
42452495,119
5378284711,188
42438471,167
12299314860,146
42433243,136
371216381,30
42433513,61
42439711,66
561035371,269
42431868,159
42434969,205
42440381,82
42443099,174
1775260897,288
4477147270,255
4477147269,242
42440798,249
42435920,158
496707000,154
589928039,100
42448674,73
561035367,285
370888101,244
42434832,230
42436971,226
42438531,475
588455697,158
42440449,175
42436806,119
42442723,111
42438288,246
42438275,135
42421783,135
10853807645,19
42438018,56
6166413694,40
42427254,71
42432095,95
42449654,142
371239962,190
7641820943,258
371225088,487
3786728557,511
42433431,508
42429814,83
42433237,68
42444129,115
42444123,113
205025778,16
4158749895,13
761293063,136
42436293,165
42449653,151
3551756586,11
9906966855,56
42449656,75
595480989,86
42428103,43
42428082,100
42437923,69
42454102,16
42438291,156
3631837585,164
42433385,163
42443105,162
42443096,168
42441947,58
1701844605,295
561035372,256
588455698,272
42438153,122
9490559521,119
42422086,41
42440056,119
4145424858,108
42441907,67
1764400288,64
1764400304,77
42445634,73
1763748995,27
42455259,29
589928041,172
42441895,116
