,count
42448254,5955
42435518,5544
42456066,5157
42429342,7319
42429340,6677
42429334,6521
9140654137,8578
100522479,8014
3639382767,3811
3639382768,3833
561042195,11661
561042194,7436
561042192,6113
42445909,6696
42443950,22917
42430314,25362
42428264,5424
42439960,26717
42439955,24649
42439952,24348
42443048,2386
42443046,1880
42443044,2703
42436549,2785
42436544,3024
42445738,2964
42447136,2882
42443052,1975
42443050,2006
42435714,17022
42445037,9892
42455643,7968
42430745,4389
42448735,3759
42450037,3231
42444500,2153
42434172,1851
42450044,4975
42449007,1838
42450048,1410
6181480033,1420
42450052,1308
42438953,1267
42430482,1120
42434898,949
42436624,1285
42450055,819
42450057,2326
7777321715,775
42436647,709
42450061,893
42434385,772
42450066,885
42449422,719
42435396,551
42450071,1450
42449840,601
42439490,489
42435231,639
42443821,689
42450080,520
42435644,26443
42437663,13642
42434427,3968
42437670,8409
3270031002,3605
42430633,5794
272194254,1941
42459493,1843
42453398,7058
42445651,10135
42445914,9661
42432438,9842
42445916,25644
42437358,27659
4597668031,7034
42445885,4384
42434800,21330
42428220,2370
42430279,21637
42435642,21812
42430639,2878
42452353,11336
42430356,10723
42430361,10284
42439823,31293
42429375,21325
42439073,20015
42431490,7221
42430255,17611
42442960,9493
42442959,6896
42442957,7466
42436710,8944
42442955,11126
42440465,11902
42442952,10738
42438894,11837
42442949,11505
42442948,11457
42434090,12837
42442947,11404
42442943,10748
42442939,10447
42449947,17436
42436516,6514
42447020,6594
42447009,6178
42447007,4312
42432847,5949
42443614,3926
42443615,11118
6680686184,4657
42456568,25038
4597668044,13928
4597668033,5437
4597668043,6307
4597668030,7116
4597668032,5879
4597668042,5192
42448811,7215
42438886,7641
42459098,6338
42440456,9107
42452875,17813
42436703,13354
42456611,11648
42448338,11018
42443613,10553
42432834,12442
596775935,10104
596775941,6607
42445001,10562
42434434,669
42455751,8194
42423836,756
9019680389,658
42430669,3941
42430664,3841
593839894,3673
42430651,3673
42453624,10554
42428212,1814
42436575,2098
42442459,4208
42438862,4016
42428063,3645
42442463,5625
42421772,4518
42442469,4560
42433567,4021
42437305,4073
42421806,3636
42442475,3358
42442480,7139
42434160,4095
42438045,3910
42422000,3725
42437052,3560
42437050,3014
42442937,15922
11337295608,25669
42428037,3816
42428034,3105
42428032,3644
42428029,3977
42428027,4397
596775882,8683
42447228,7635
42455662,8275
42445972,12288
596776032,5883
42455666,9823
42447060,5078
42431654,3872
42431656,10984
42431024,5042
42431027,4530
42428661,3950
11655721350,2441
42421803,2974
42447105,6224
42459137,9047
42438490,5764
42452954,5454
42439395,5327
42448216,5289
42435504,5917
42458766,5241
42429330,9779
596776164,8133
42429324,9825
42446041,5486
42445733,5378
42436539,5480
42444810,4863
42428043,2149
42428039,2104
42442291,2292
42436088,2525
42442288,2089
42436355,3768
4616536351,2880
42442286,8521
42430102,2454
42430154,9003
42430160,6931
42430164,10684
42430167,8638
13082559909,8675
3891963915,8736
4321748238,12410
4321748237,10221
42427477,11378
42427427,18260
42435629,19482
42435632,18357
42434810,20005
42435633,20329
42427812,21132
4443775464,21141
42446977,7690
42445950,12160
42442898,7456
42442895,7407
42429900,7466
42429910,814
42429918,4987
42445011,11318
42437368,16238
13205862054,9493
13205862056,8874
42446879,611
42440326,21374
42436578,19433
42429888,19952
42454522,20521
42446266,20916
42436748,21461
42445409,20881
42445896,11765
42451674,21467
42428232,3066
42430292,21904
42439563,5296
42439567,11104
42430075,9315
42454701,8946
42446478,8954
42436922,8667
42428016,4953
42435645,19267
42435646,17174
42435650,19710
42433620,17944
42435654,18519
42435657,19194
42438672,11156
42444933,11724
42433282,844
42433260,833
42433261,2881
4679523598,1775
42430805,11781
42431802,7446
4841945995,1323
339044224,2819
42436393,4880
42436129,1785
42436894,2296
42444051,17880
42436475,4839
42445225,5535
42429680,5520
42429682,10652
596776009,3729
42429685,7266
42429688,3308
42429693,5154
42429694,14398
42440918,9376
4207143421,10173
42438060,1014
42436069,1099
42436340,471
42439990,27845
42428297,27828
42439984,28310
42439981,28245
42439972,21473
42439968,21788
42439964,22246
42433611,22007
42435336,5712
7801840675,5902
42435333,5994
42435331,6162
42425570,7197
42424439,8531
42435328,6751
42435323,7223
42435319,7204
42435317,7291
42435316,7425
42431447,7701
42439323,14851
42446889,14339
42437289,15250
42455887,14554
42439181,15735
42451787,14733
387184869,14613
42448707,21159
42436598,5136
42455897,9663
42446293,4714
42443528,8892
42429659,22948
42436126,1293
42436134,1015
42436396,4755
42431804,7681
42457728,2608
42430811,13032
42433264,2654
42432194,27446
42427371,19061
42427369,10897
42454378,11500
42429657,13869
42428174,6954
42435687,18366
42435702,19462
42435705,15522
42435707,14392
42435710,14215
42440960,6309
42424610,2057
4137021568,1143
42434845,6345
42434842,1513
42434839,1282
42438779,521
42438781,544
4143859865,3250
3788379733,5285
42430136,3189
5216470727,5071
42430143,4765
42430147,6146
596776089,6243
42446021,12881
42440397,8464
42427915,12573
42432451,21616
42432458,2976
42432464,10571
42442935,10482
42442933,10664
42442931,12271
5131026388,11359
42442913,6192
42442910,6747
42442906,6828
42436484,2618
42436489,5016
42436492,12474
42428007,7527
42440829,3534
4143859873,2256
42449985,12333
42442977,6912
42455675,17037
42447237,15351
42437451,14627
42431684,14282
42455695,14041
42428003,8307
42439272,12709
42430259,23270
42456598,8886
42448317,10078
6177439750,10336
6177439752,7021
42445953,11405
4347534783,8813
4347534767,10305
42427764,3902
42455934,4704
42440469,4710
42452882,4346
42436714,5365
42455963,4186
42448390,4118
42430263,20496
42434072,10556
42432594,10493
42432598,8767
42430698,3796
42430694,3457
42430691,5322
42454010,4848
42445667,4511
12154055788,4150
12840833852,2138
42455929,5920
12463559806,17291
42434087,17823
42449954,16453
42448813,16023
42438891,16431
42449956,16030
42440463,17334
42427786,20813
42427787,2548
42427797,20098
42444991,10350
42444985,10504
42433625,10252
4207913309,9918
9807801426,2918
42443975,9687
9421943093,1496
42430646,4150
42430643,3407
42423674,17959
4347550074,12864
4347550071,17168
4347550065,17212
42421969,7869
5706568625,8879
42435253,8886
42421776,4800
42431019,6845
42428653,8817
42428065,4475
42428648,4933
42428645,4685
11655721360,4904
42428640,4718
1061531500,2647
42442445,4199
42430288,19639
42430295,22352
42430298,17181
42430308,21839
42430311,22560
42430317,20806
42430320,20896
42430324,29543
42430329,20045
42444960,12494
7037071175,5015
1533280147,3582
42455735,6768
42452975,7310
42446066,4816
42446070,4567
42446072,5266
42444487,5179
42434166,4860
42446086,8730
42447235,11242
42437436,10238
42432703,11597
42432706,10787
42430685,8008
42430680,3853
42430677,3975
7280430895,3791
42430673,4536
42432818,11937
42430384,16154
42430390,11943
42427762,6944
42429971,10098
42431650,9916
42445976,11967
42437425,10989
42431674,10579
42445994,10565
42445227,11301
42436477,10584
42443280,5170
42421769,3625
42443347,4063
42428061,3453
42438859,4427
42443346,4064
42443344,4348
42443341,4186
42432558,4184
42443336,5336
6207264908,9113
42428305,3279
42439996,25826
42429976,4236
4862610026,4111
42436135,942
42436139,764
42436142,2387
42436146,3859
42436411,4625
6211334202,10561
42435578,5686
42435581,7288
6518638079,6229
4492821528,6291
42431497,6336
42429388,9291
42432214,26108
42435596,37441
42432585,24677
42428307,2705
42443532,8417
42443381,3779
42443268,3393
42434948,4533
42445908,5629
561042193,5168
42458333,19055
42449683,19445
42453986,20914
42445653,20292
561042197,12518
561042199,5336
42435624,22120
3270031028,131
5165632724,121
42436359,2876
42436364,4869
42436369,4873
42436371,11864
42436109,10522
42448568,12215
12162502083,20396
9607729579,14739
42453442,13607
591454081,13609
42452008,14060
42436903,14507
42453457,14395
42452613,14464
42453468,14468
42449098,14506
42440946,14454
42453472,13079
42439099,13199
246649429,16110
11027819091,15335
42445769,18522
246580982,18743
42439295,19788
11027912164,19909
4872623863,19587
42427393,20763
42443677,20700
246579597,20612
12161232243,22776
42427494,22340
42445314,22336
42434827,22734
42438684,22678
12161224637,23851
42437699,23989
42437678,26126
7073877295,25747
6575692624,25739
42448996,26293
42453545,25789
62915549,26301
62915525,25509
62915509,25507
62915527,29286
11017187937,29566
62915531,30664
12154598283,30698
11017187936,30627
62915536,31415
11017186437,31307
12153915856,32503
11017186435,32176
9140954071,31937
13099951760,31580
61275380,34269
61273004,33062
61271722,34036
61269797,34664
42423070,34666
42422399,29086
42458435,29088
587812578,14681
42431099,15629
42431102,10997
42431104,9603
42428720,7376
1061531727,6879
1061531730,6723
1061531596,7143
42442552,8205
42442555,5744
42442557,5029
42442559,4998
42442561,5025
42437918,4944
42421741,5006
42432756,4333
42442565,4093
42442567,3813
42436439,24684
596775946,7617
42436514,8366
596775930,4985
42436510,7272
5706568771,7865
42431661,14960
42442983,5663
5550244687,4667
42431659,4806
42429981,5073
42442963,5471
42436527,6788
42436519,13418
4597668040,18478
4597668039,18275
4597668028,18059
4597668038,16747
4597668026,22466
42428303,4775
42445020,11681
42452365,8960
42430688,3929
42446701,17736
42443680,23526
42437686,19662
42438544,21135
449581627,9050
42428206,9411
9168918373,19831
587812665,19831
42424937,18517
42425088,7810
7616688918,7811
7732571915,3469
42438066,3461
42428863,3601
561035343,3651
42453717,3369
42442584,3973
7598970693,2958
42440144,2505
42432929,2972
42432931,1423
42432932,1552
42432933,1451
42435814,1180
1905863520,1440
42435825,1400
42429538,1049
42434113,798
42435837,738
42435844,1846
42439887,1881
2141026532,2417
3099327955,2236
42453258,2291
42434361,238
42445587,227
42435957,172
42432436,12410
42446488,21470
42445649,21836
42433604,21809
42452973,20474
42434946,19446
42430378,8378
42444820,3611
42456076,3094
42443085,1212
42447199,1135
42458342,2163
596776497,1510
42446161,2595
42437174,1854
42437177,2152
42440012,10679
42440009,26527
42440004,22438
42439994,29423
42440721,20458
42438674,5556
42431560,5278
42445033,6078
1815133244,7946
42445027,8748
42445025,8458
42440163,7603
42431556,13487
42442850,8382
1773121034,19670
4015190382,19855
42439249,17964
42445558,13783
595407648,11980
42430872,19435
42453104,13803
42446528,22161
42436939,17661
42431452,17003
42437018,17211
42437021,20182
42437280,19407
42456543,19147
42439203,20813
12181309686,20945
42440323,21422
42445899,13765
42445903,8935
42452956,6603
42439409,6261
427840998,1601
427841062,2024
42451695,6009
42446668,6193
561035351,499
42428272,958
42428268,729
42442451,4088
42442492,2479
42442502,2360
42442514,2322
42436990,3073
42442528,2226
42442534,4274
7802856372,8949
42443329,4835
42443326,5343
4557495130,5138
3718672443,6493
1061531707,9239
42428595,7382
42439464,3905
42430989,4189
42438819,1518
6223969260,6904
4597668020,11933
42449308,23086
3786901738,20588
42434951,17380
42454042,7669
42430707,3219
42446093,6549
42446099,4519
42445256,4026
42428183,932
42438849,1587
42434360,2138
42437529,940
42440330,11205
42435716,12421
1825841704,23392
1825841743,23320
1825841693,12853
1825841742,10677
1061531429,10488
1061531777,9216
1061531509,9858
1061531447,8707
1061531685,8486
13208007103,12898
6173564360,8887
1061531527,7992
1061531787,7998
1061531608,7470
1061531597,7463
1996323622,6906
1061531491,8215
42432564,6375
42445917,18984
42445920,18755
42444043,23360
42434074,22544
42422026,1601
246858433,7185
42422028,4839
42453395,5498
42436754,5958
42442891,11890
42436590,11053
42438791,11726
42439556,11127
42430052,9335
42446013,9605
42446016,10079
42436913,9777
42438487,7045
42446026,6380
42439392,6173
42446031,6116
42435499,8874
42446036,7720
42454192,4110
42445736,4031
42436541,3967
42444812,4084
42456578,3498
42448729,2860
42447149,1794
246901366,575
246858654,2214
4207802391,2045
1772136801,1860
246923513,1618
42451375,1812
42451370,2047
246911576,1935
3574648569,1940
588593059,1890
4149748671,1897
9181525951,1987
42446640,2056
42452314,3461
12413032498,6148
6417761624,4266
6177439759,12006
1632878994,4334
42436756,4409
42453187,5409
42445390,10909
42434974,4169
42455915,9057
42429974,7643
42431652,7594
42447230,8554
596775979,5333
42452951,1495
42446998,4402
42430713,2153
42430704,1799
42443534,6597
42430629,2503
6656315591,2377
6339939226,2371
42430607,2662
42449961,19141
42436707,17563
42449963,16405
42448379,15999
42443810,5966
42431549,7724
42440020,9459
42440015,9785
42427975,8830
42427979,7653
42427985,7751
42427991,8066
1733612450,952
42435337,5586
42421728,5480
42432736,5237
42432737,1151
42432744,1464
4597668036,23368
4597668023,18169
4597668035,18005
42429412,3468
42454325,13902
4557517554,13672
42435599,19703
42435603,20815
42429662,18751
42435610,19928
42427381,19546
42434271,19519
1061531634,2788
1061531566,2635
1061531695,2620
1061531803,2076
1061531454,4951
5542680310,10289
42433718,636
9802614802,819
42427411,882
42427412,815
42440628,1045
42440639,1292
42437401,1981
246858431,6798
246858449,9373
42433564,9363
42435308,9252
42421800,8950
42424851,8676
7106818626,12513
7106818623,7812
7106818627,7499
42421993,7239
42437371,11165
42454433,9814
42443563,9506
42455761,6635
42440170,6675
42449926,14441
42449314,14899
42449928,14719
42434959,13825
42449932,14298
42449685,13815
42449938,15276
42445661,12941
11337295601,12890
42430363,14574
42429314,2405
42449187,3154
42433927,5153
2059304025,5149
42443353,5621
561042188,7050
42437914,7314
42427483,5244
42453630,7243
42445310,7186
358447541,773
42444954,10901
427845226,241
427845236,165
6636032331,124
6656258478,124
42437909,13642
42445910,5806
100522728,6825
42438798,3378
42438795,8811
596776063,4458
42438788,4451
42455693,5532
42431671,5506
42437423,5915
42457788,5237
247223720,5236
7802856352,10979
42440459,8583
42453011,2118
11003445421,2128
1701844698,661
595105538,621
248708582,2019
595105472,4307
42453000,4439
42444055,4329
42434092,5538
42455932,2750
42423885,7525
427804211,170
42443027,7785
7802856349,8747
7802856356,9036
42435272,8707
42435275,9004
42432556,8142
42435283,7980
42435295,7906
42435301,7411
42424225,8088
596776083,4014
42438498,2806
42438506,5853
42438509,7610
42432142,5812
42432135,3528
42432127,2843
42440153,8923
42449333,7233
42429373,10226
42439070,8646
596776057,3300
42436481,7610
42436374,2585
42436377,1951
42436381,2074
42436384,2470
42436390,1882
42436400,3810
42436404,3926
42436407,4118
42443674,11883
42427386,11369
42444916,11890
42429663,11341
42439280,13767
42444909,12973
42424698,11009
587934347,11008
595352915,7393
60928432,7388
60927650,3415
7911307251,2508
60916849,2509
60916829,2493
595729853,2478
374482644,2476
374472690,2476
42441000,2531
42441007,2433
42441009,2416
595729838,1843
42429215,1642
42429216,1089
42429217,1043
42429220,960
42453349,95
42430282,19784
42428223,2689
42445888,4762
42445404,3186
42439557,8438
42430056,4940
42454691,4836
42446461,6134
42436914,5852
42436586,15820
4138911201,14104
42429896,15584
42449918,15787
42444928,13308
42428312,5649
12991873791,16752
42430589,4692
42454196,4682
42445748,4476
42436551,3936
42431678,2944
42434871,1318
42436056,3100
42436055,1414
5812723035,1642
42436050,649
42430519,618
5812723036,517
42431617,1490
42440022,10277
42428329,15101
42440280,1445
42440282,482
42440284,334
42440287,559
42428385,5543
42428379,4803
42428377,4706
42428376,3304
42438155,1914
42432580,9354
42432693,11430
42443556,11676
42454428,12090
42434429,825
427841052,702
42430394,18188
4163883691,2682
42452812,3709
596776144,2213
42429562,3214
42449597,3417
42431611,4248
42445356,4610
42430550,4154
42429830,4047
42452817,4550
42448171,4389
4143851142,4217
42430115,3205
42430118,2995
42430122,3260
42430126,3747
42430131,2759
42443561,10883
42430742,2676
42430739,4425
42430736,2139
42430722,1883
42457476,8440
596775840,7065
100522741,9417
42440565,680
42436716,1129
42450434,6452
42430594,2407
5730369220,2255
246580466,4048
246579753,4990
373903786,5004
11049420899,4840
8288270047,4823
11027912161,4596
402480678,4597
3874650232,5674
42454328,11876
42440743,18156
42431470,14479
12989986305,4043
42428024,4523
4557517552,11094
387180916,11143
42443056,1254
6176483595,4315
3785585954,3718
1775176473,3725
42424089,6162
42442961,4813
42432861,6492
1061531603,5355
42436531,16827
593300940,1797
42428047,1797
42428045,1469
42455200,6716
1919595928,3336
1919595927,4465
42439533,5630
1692433935,9698
42439537,9891
42439542,7952
42436796,7921
42452396,9958
42433587,9905
42449817,4649
42433298,5454
42433356,4367
42456303,9420
42449045,9654
42430861,7259
42455026,6952
42446521,7347
42428489,22440
42446533,18390
42436941,19432
42440729,21592
42432856,11842
8133385388,10291
42449971,11301
4288677093,13607
42439406,5025
42428005,7711
42433644,7561
42446504,7478
42434439,4162
42446363,6749
42449550,6283
42440966,6790
42431563,5160
42427996,7093
42427972,8749
42427970,10045
42427968,8686
42427965,18135
42424672,2032
42448329,2087
42446994,9883
596775876,8519
596775870,8699
596775867,9764
42443811,5678
42434077,7873
42443618,6921
2711029280,6162
42456041,5345
42448326,7032
6177439749,6734
42456049,15462
42429986,15121
42431812,6630
42457421,1353
42433272,591
42430824,12153
42432201,24966
42432199,24880
42426747,1087
279151954,1064
42444353,1525
42444479,2575
588546891,3019
588546798,1469
588546882,1422
4491359481,10748
4886250352,3361
42438898,1568
595105499,1724
5852272391,5410
1773084402,23974
42430269,19081
42427423,19034
42430274,20418
42448714,19289
5137747688,17329
589100267,17032
42422509,16923
42457925,16760
370913779,21113
370914027,21120
13238997597,25601
370924957,28188
371188750,28183
3785575833,15897
42428015,5337
42445247,13440
42438805,12138
42444491,2846
42434168,2029
42457660,5138
42449005,1996
42453577,1665
42445258,1560
42458960,1556
42438947,1492
42430477,1495
42434894,1455
42436614,1687
42459041,1227
7076060068,1256
42450460,2131
42445817,2054
42436641,2109
42459180,2228
42434382,2124
42458112,2155
42449413,1359
42435392,1170
42449833,893
42439488,870
42435222,812
42443818,774
42456162,659
42445185,653
42452330,597
42438707,579
42444456,1094
42437433,3130
42437428,7715
42431677,6915
42455694,6884
596776027,3400
42443388,3853
42443373,1995
42436985,2744
42443366,2164
42443363,1918
4016646206,2026
42421996,2274
42438043,2324
42434158,2434
42443349,2599
596775951,6352
596775907,6549
596775919,7041
596775900,8474
42454679,4007
42430050,4033
42439553,3966
596788016,4068
596775914,17490
42434279,10911
42430983,2985
42430984,2647
42430985,2901
42431000,2725
42431002,2390
42431004,4427
42428634,7269
1825841655,12120
42435257,9184
7802856365,11114
7802856341,8934
42435341,4150
42435343,4046
42435346,4340
4016646214,4205
42433743,3357
2141026499,3357
2141026500,2599
2141026525,2435
2141026544,2375
2141026523,2491
2141026546,2229
1705982030,3279
2141026506,3737
3099327952,1877
42453220,761
42452564,691
42453226,608
42429727,501
2099150501,272
3639382769,1402
42443807,1861
42436308,969
3788379684,966
13294718043,1142
13324038870,1162
4142105822,1735
12417264049,3074
42436353,1555
42453005,8236
11337295598,1219
42454423,5531
42436784,4854
42439530,6193
42439335,4866
42428192,1831
4597668029,5259
9019680388,1767
42428258,1090
42430257,17877
7732653970,607
7732653969,5208
42434101,194
42434098,581
42434097,227
42438246,171
42448611,249
42448607,349
42448605,241
42436734,339
42440146,258
42437749,4520
42437753,315
42431992,316
42437124,458
42437755,451
496707003,393
3212472978,487
6330018917,324
42435922,118
42456060,11767
42448745,3214
42452814,2584
42444506,2215
42434179,2039
4779073679,11230
4779073680,2804
42424025,10293
371209940,5727
371239958,5727
42425681,5712
6266152785,5702
5920675990,4981
6511274595,5097
371337150,5096
371337197,2256
371337250,2256
589927903,1738
371337269,1734
60925389,1734
373780963,1219
595484175,1215
595481001,1214
42423116,470
42442728,419
42455252,307
42433060,352
42433058,306
42433057,258
42433046,266
42429466,282
42433044,285
42433043,278
42428984,345
42427143,333
42427139,357
42427136,412
1061531637,1462
1061531810,1409
1061531768,1430
1061531682,1352
1061531731,1484
1061531736,1351
1061531790,1237
1061531847,2047
1061531593,1404
1061531807,3940
1061531504,2412
1061531631,1935
1061531802,1764
1061531815,1639
1061531496,1591
11803957851,1627
1061531654,3215
1061531717,2854
595314104,2685
561035330,2622
3579432156,2802
1506445808,2041
561035333,1861
42424032,1989
595245843,2492
61272284,952
42438306,1206
595245836,1093
42437845,1254
42438301,1414
42436119,511
42456986,1862
42440527,2952
12162542907,10971
4142073861,10853
246889572,10854
246890279,10436
12410398108,9637
12410398107,10048
246858448,10830
42428480,14542
42428476,12810
42428473,12696
42428471,8132
42428468,8344
42428464,8277
42428460,13387
42428458,14752
42428454,6753
1692433919,12160
42428447,11111
42448552,5457
5799117244,5069
42433581,5966
1919595926,4598
42433578,4644
42433577,2240
42432148,3462
42436770,1887
42423456,7786
4602414021,7760
42452015,7710
42440838,7893
4778174564,5267
3567807957,5221
42445018,10560
42444964,10563
6680686985,1875
42433565,2918
42436705,5301
42446991,5625
42438889,6179
42446987,5436
42443413,1366
42442569,4051
42442571,2314
42437222,2163
6166969757,2279
1506445711,2075
42439286,7139
4557517555,5257
42429394,12903
11728146527,2781
42429390,3171
6211332483,3139
596776163,1911
42421857,713
1506591534,570
42428844,454
1506591536,625
6223571521,443
6223571523,457
470209120,702
42428833,752
42428814,818
42428807,958
42428799,1019
42436746,4242
42437929,2967
7541804762,2974
2481877071,2988
7541804761,3166
42437801,2223
42439588,1152
42432954,1078
42432955,1081
42432956,1091
42432957,1113
42432960,1330
42432961,1613
42432963,1820
4205440426,695
42432967,655
42448661,60
42439210,77
370912817,12796
42423774,13753
42426865,13683
7137281959,8311
7137281963,4711
42452006,2369
42454642,1846
373880031,7158
42428321,13226
42444452,910
42453246,1154
3099326120,1211
2141026503,1818
42439861,1189
42435805,1493
42454006,885
248708583,2777
5993830853,360
6133355290,4196
42436024,9204
42445174,9177
9611529611,9541
42440854,10420
42442294,10403
42440943,2918
42434821,6238
42445232,4648
42445230,8603
42436336,3695
42432352,593
42432395,947
42456711,1032
42436637,957
42436640,2655
596776349,292
42434384,392
42428020,9428
42435387,333
42437201,398
42446721,1858
42445840,874
42450456,1043
42446138,3355
246649427,5452
246890579,5294
42427311,659
42427316,1352
5706569898,1711
42428433,6565
42440820,1371
8996353563,4952
42440825,5078
42433573,1971
4142105813,2162
3788364714,1699
42436582,7821
42428328,12174
4544455460,968
596776021,4363
596776017,3388
596775973,4247
596775963,3775
596775998,4004
42432060,5822
7480301866,15817
5798966629,11041
42443513,12259
42442842,13663
1773084410,12211
1773084391,13596
1773084407,14924
1773084405,16684
42431168,17011
42431165,15878
42440545,8423
42440553,10595
42436793,7983
1692433940,13369
42432191,25876
42430828,36310
42432205,17238
42432208,17404
42432211,17611
42429378,17950
595105496,2777
42440025,5840
1918039897,8901
42445511,12797
42457319,5295
42448558,6220
42436788,4442
42448549,8980
4202908174,6578
42428705,2421
42428701,2405
42428695,2528
42428689,2547
42422006,2680
42428682,2715
42428678,2851
42428674,6397
42431037,4815
42431034,4153
371188756,13650
371207282,13531
5333189426,571
42425758,542
373772209,540
5333189427,282
42424551,296
42424531,296
589927878,258
2141002593,261
5916527828,213
371337227,216
589927921,211
2140997998,211
2140994070,211
371337241,341
42439802,341
4515465264,352
42427894,114
42427891,90
11062719791,12041
42446353,13189
42434085,7753
8648032265,1256
8648032268,8760
42436968,8924
42448563,13854
42439345,8979
42445574,8113
42436567,5859
42424864,5953
42445702,4862
42453038,4338
42448162,3393
42452816,3304
42429832,3002
42430557,3152
42445357,3811
42431614,4022
42449600,3312
42429563,3093
42428332,11272
8122411159,7482
42447166,4297
596776260,4196
42456115,2129
42440567,1419
42432871,1517
42454660,1572
42444809,990
596776173,1434
42440325,1400
42438174,1798
42438173,1602
42434358,4591
42438300,1787
42458943,41
561042200,1164
561042198,1130
42442848,10032
42437333,9032
42442843,7689
42442838,6420
42442836,4926
1773082410,9412
42437612,14089
42457325,5996
42432308,10841
42435491,5721
42430468,4749
42433834,649
42431898,2359
42421960,1338
42421941,1161
42453902,3121
42429844,3756
42454798,4121
42427251,3885
42440350,4514
42440270,5808
42444271,5608
42439001,4242
42439006,4016
13205862060,11560
42431107,4105
42431106,4158
42431096,3001
42431094,2046
42431089,2028
42431078,1978
42453087,166
42435746,1671
42437211,284
42433163,1774
42433161,1595
42446800,499
42446825,766
5812723033,830
2821304136,3452
42428283,9794
595105581,2718
3829675223,2673
4779073677,9354
42449010,5878
42445263,5138
42456091,5103
42438973,4980
42430488,5218
42434910,4453
42436630,4404
42456101,4359
42450468,4302
42436653,2901
42456107,2744
42434389,2464
42456110,2319
42449427,1914
42445426,1870
42435400,1741
42445666,705
42445664,1160
42429664,5239
42454381,6072
42427390,6169
42428670,3423
42421809,3530
42428663,3902
42428657,3952
42421775,3714
42428068,2230
42431015,2399
42431009,2324
42431008,2390
42442542,3518
42433252,2366
42442549,2294
42443000,4566
42431681,4860
42437445,4932
42429348,704
42451766,597
42435522,745
42439399,2428
42442733,761
42455059,600
42433064,609
42449637,172
42429023,2075
60926076,1179
42427185,1049
42427190,991
42427196,704
42427206,589
42427212,371
42447076,2690
42437084,4326
42437096,2849
42437106,2462
42437108,5081
596776150,1457
42445498,4831
1918039869,2976
1918039901,8179
1918039898,6019
1918039864,14222
1918039904,12242
1918039877,12579
1918039896,10239
1918039876,11127
7480301864,10958
1919595914,7408
1919595911,7010
9166033061,6477
1919595924,3167
1919595910,3330
