,count
42431677,6860
42455694,6776
42429685,7226
42429394,12851
42436431,9743
42431503,6538
42436427,7271
42434434,600
42423836,634
9019680389,536
42452975,7087
42442943,10572
42442939,10392
42456575,1241
42444809,1155
42435283,7777
42435295,7680
42435301,7163
42424225,7752
42427915,11909
42433564,9120
42435308,8994
42421996,2652
42453613,2432
592509222,1716
1919595922,2702
42453610,1050
42437349,1039
42455175,1218
42453158,1103
42444833,1298
42434233,1537
42455181,1654
42449029,1889
42430938,2199
42455013,2028
13205966915,2070
42456041,5279
42448326,6943
6177439749,6755
42436531,17003
42440012,10874
6211334202,10554
42435578,5589
42435581,7179
6518638079,6120
4492821528,6169
42431497,6226
42429388,9143
42432214,25886
42430255,17890
42430257,18287
42434974,4586
42455915,9606
42428027,4560
42428174,7169
370880739,1532
4145735059,1184
205020852,1181
370880758,195
42421951,230
42444223,209
42444230,225
42444242,283
42427256,249
42440356,281
3350498747,244
42433218,229
12299314854,132
42438476,128
12299314857,163
278609760,165
42444108,163
1538237325,172
42437135,182
588455857,175
42444116,166
42444123,150
42444129,157
42437503,136
42424439,8329
1061531631,2019
1061531802,1871
1061531815,1737
1061531496,1657
11803957851,1670
1061531654,3366
1061531717,3027
595314104,2861
561035330,2757
42441926,513
7785782284,444
42437223,416
42431193,353
5004570630,334
42428063,3962
42442463,5896
42421772,4782
42442469,4833
42433567,4278
42437305,4372
42421806,3956
42442475,3714
9421943093,1171
42430646,3656
596776078,3197
596776041,2844
596776046,2957
596776063,5313
596776057,4111
596776021,5161
596776009,4485
42421737,2310
42437917,1916
42443406,1888
42437050,3176
42438043,2668
42434158,2781
42443349,2889
42421803,3204
42437300,3189
42433565,3029
42443280,5081
42421769,3612
42443347,4046
42428061,3459
42445910,6276
42432436,12080
42446488,21155
42433604,21417
42452973,19790
42434946,18811
42446701,17095
42446093,7012
1061531509,9871
42428575,10540
42421972,11062
42428570,12775
42431549,7802
42440020,9590
42440015,10163
42435598,18813
42435599,19619
42435603,20739
42429662,18690
42435610,19993
42427381,19635
5849918502,20494
42434271,19524
42455026,7153
42435632,17984
42434810,19727
42435633,20034
42427812,20899
4443775464,20859
42438506,5770
42449963,16236
427804211,136
42429693,5405
42432558,4138
42443336,5285
42443332,4804
42447230,8305
596775979,6027
596776032,6709
596775963,4617
596775998,4973
596775985,4981
449581627,8495
42454196,4504
42445748,4222
42436551,3679
42444820,3378
42456076,3064
42448745,3184
42452814,2588
42444506,2244
42434179,2051
42432598,8705
42430698,3574
42434800,20453
427840998,1456
427841062,1838
42451695,5860
42446668,6028
42428307,2636
42430694,3227
42430122,3327
42430126,3932
42430131,2822
4143859865,3273
3788379733,5173
42430136,3127
5216470727,4941
42430143,4607
42430147,5956
42430154,8756
42430160,6619
42430164,10290
42430167,8280
13082559909,8270
3891963915,8337
4321748238,11936
42453011,2151
11003445421,2155
5852272391,5469
6133355290,4062
42455934,4448
42437686,18955
42427786,19865
42427787,2502
42427797,20601
42443326,5198
42440397,8468
42438498,3111
42454192,4198
42445736,4234
42436541,4176
42444812,4254
42456578,3698
42448729,2846
42452812,4025
42444491,3069
42445879,1878
42429910,837
42428329,15556
42440022,10223
42431611,4051
42445356,4404
42445357,3857
42436322,684
42430571,765
42430529,575
42429833,775
42436326,842
42436327,967
42436333,1981
42436335,2843
42436336,3776
42424610,2111
42440951,6753
596799866,492
42427996,7107
42436393,4838
42436396,4509
42431804,7452
42457728,2477
42430811,12870
42433264,2500
42432194,27055
42430861,7676
42446521,7559
42432693,11845
42443556,11863
42454428,11949
42428610,5747
42429348,854
42451766,762
42424698,11021
587934347,11020
595352915,7396
60928432,7392
60927650,3417
7911307251,2513
60916849,2515
60916829,2503
595729853,2488
374482644,2487
374472690,2487
42441000,2546
42441007,2450
42441009,2432
595729838,1856
42429215,1667
42429216,1107
42429217,1059
42429220,972
42453349,95
42439073,19908
42430828,36183
42432201,24722
42432199,24650
42432191,25797
42437951,10218
42456303,9812
42456211,4780
42449589,4800
42428473,12680
42434140,26981
561035351,504
596776163,2464
596776156,2187
42435509,2887
42431009,2194
42431015,2362
42428068,2156
11655721345,2390
11655721348,2495
11655721350,2452
1061531550,1988
11655721355,1847
1061531839,1952
42428220,2299
42456598,8639
42448317,9765
11062719791,12078
42430824,12139
42430818,11229
42430813,11329
4320028826,11764
42430805,11935
42431802,7595
4841945995,1684
339044224,3218
42446099,4512
42443329,4771
42436400,3880
42436404,3861
42436407,4049
42436411,4594
42431650,9938
42445972,12238
42445976,11825
42438788,5102
42448714,19393
5137747688,17448
589100267,17147
42431614,4206
42431617,1566
42440170,6776
42454042,7700
42446363,6874
42450434,6358
42440966,6721
42431563,5008
42449045,9868
42436856,2384
42433261,3022
4679523598,1998
42448549,8884
1919595928,3237
42450325,1210
42439335,4724
42439345,8580
42445574,7743
42442286,8306
42436567,5657
42424864,5790
42423456,7443
4602414021,7445
42452015,7411
42440838,7629
4778174564,5042
3567807957,5008
42434845,6224
42445702,4706
42427374,20023
42439836,20705
4597668029,5249
42428192,1735
42434270,20028
42443426,1444
42443413,1537
42438859,4285
596776144,2424
561042191,3446
427845226,230
427845236,148
6636032331,88
6656258478,87
42430629,2325
6656315591,2258
6339939226,2258
42430607,2518
42439001,4318
42439006,4130
42434352,4182
42430594,2214
5730369220,2151
246580466,3943
42430589,4470
246579753,4827
373903786,4836
11049420899,4690
8288270047,4671
11027912161,4455
402480678,4455
42446800,503
42446825,806
42431629,1285
246858448,10624
42435522,1043
42448257,1123
42439416,1496
42451754,1546
42438513,1689
42451744,6224
42428020,9805
42443027,7781
42436921,4459
42443024,4596
42428328,12842
4544455460,981
42455200,6334
1919595927,4415
42439533,5751
1692433935,9636
42439537,10019
42439542,8003
42436796,7996
42452396,10204
42433587,10148
42449817,4919
42433298,5684
42433356,4660
42455693,6217
42431671,6183
3785586743,405
42423565,459
593854257,3540
42453555,3550
42443570,3344
42453548,3169
42437379,3287
247085867,3282
247081705,3365
12154605956,3253
10858288590,3234
246650510,3053
42437693,5087
42434465,992
42430803,11229
5837088104,11370
5837088105,17156
42431789,7844
42431785,7835
42429701,7839
42431777,7476
42431773,8776
1919595918,3275
5799117240,4882
42454423,5546
42442276,2498
42427968,8573
42427965,18120
42424672,1977
42448329,1968
42454660,1490
42432871,1458
42440567,1376
42440566,598
42440565,623
42436716,1213
6086355078,183
561042200,1346
561042198,1198
42428024,4703
358447541,738
42436475,5456
42450044,5045
42457660,5186
42449005,2005
42453577,1664
42445258,1567
42458960,1561
42438947,1500
42430477,1500
42434894,1492
42436614,1738
42459041,1268
7076060068,1314
42450460,2181
42445817,2069
42436641,2105
42459180,2258
42434382,2121
42458112,2215
42449413,1399
42435392,1196
42458342,2272
42449833,954
42439488,929
42435222,882
42443818,850
42456162,734
42445185,724
42452330,667
42438707,640
42444456,1217
42438898,1499
595105499,1630
42440452,8828
596776027,4075
596776017,4179
42430288,20202
42433834,692
42431898,2552
42430749,1851
42430747,1795
7443621689,1449
42457476,8969
42443811,6049
42434077,8347
42443810,6169
42446552,1777
42436944,1976
42450426,7883
42428277,9824
596775951,7005
596775907,7162
596775919,7622
596775900,8997
596775914,18217
42450341,3393
9807801426,2720
42430643,3133
42453008,236
595105472,4165
42453000,4258
42444055,4190
42434092,5334
595105581,2690
248708583,2694
3829675223,2627
42422509,16915
42457925,16749
370913779,21105
370914027,21124
13238997597,25675
370924957,28203
371188750,28200
3785575833,15929
42427970,9936
42427972,8688
42428015,5640
42428016,5194
42435328,6590
42425570,7000
42435331,5985
42435341,4126
42435343,4042
42435346,4356
4016646214,4242
42433743,3396
2141026499,3393
2141026500,2557
2141026525,2397
2141026544,2358
2141026523,2536
2141026546,2227
1705982030,3291
42437177,2187
42453220,760
42452564,671
42453226,613
42429727,513
2099150501,301
42443807,1828
596776165,607
561035335,1433
42438060,788
42436069,879
596776260,4248
596776167,1319
596776173,1515
596776177,1586
596776150,2069
42445256,3948
42438963,3575
42430474,3281
42434905,2907
42436610,2899
42446132,2795
42446138,3488
42445843,2743
42436640,2751
42446147,2681
42434377,2513
42446152,3038
42446155,1461
42435388,1317
42446161,2758
42446164,1226
42439486,1165
42435211,1091
42443817,908
42446169,834
42445183,829
42446171,825
42438704,812
42444453,1450
596776654,970
42439563,5514
42442848,10136
42437333,9134
42442843,7675
42436484,3000
42428315,14237
42436126,1245
42452006,2096
42454642,1632
42456986,1578
42440527,2622
12162542907,10655
4142073861,10519
246889572,10518
246890279,10122
12410398108,9419
12410398107,9837
246858449,9218
42434168,2142
42436088,2295
42436093,374
42436097,361
42436100,343
42436115,1239
42436119,572
42436122,563
42436129,1751
42436134,873
42428770,1693
595314103,1730
7004393049,1699
42428760,1287
42421745,3235
11803957852,1750
42428746,1793
42428742,1935
42428737,2246
42428728,2436
42428725,2584
42428723,2258
42428716,3145
42428714,5016
42428711,3542
42428709,3395
42428705,2574
42428701,2554
42436746,4219
42446353,14021
1061531566,2749
42428648,4964
5550244687,4813
42431659,4957
42429981,5258
42442963,5639
42436527,6999
42445033,5718
42445027,8448
6680686184,4405
4779073679,11219
4779073680,2832
42424025,10304
371209940,5762
371239958,5762
42425681,5740
6266152785,5729
5920675990,4992
6511274595,5116
371337150,5115
371337197,2269
371337250,2269
589927903,1748
371337269,1744
60925389,1744
373780963,1222
595484175,1223
595481001,1223
42423116,478
42442728,422
42455252,308
42433060,374
42433058,329
42433057,277
42433046,284
42429466,299
42433044,300
42433043,295
42428984,396
42427143,325
42427139,347
42427136,410
42436917,4249
42428198,1925
42436423,7295
42436414,6481
6213204061,6050
42431814,6484
42431812,6575
42431805,6525
4841945993,6260
42443344,4285
42428227,914
42445404,3416
42430060,3449
42438798,3931
4886250352,3395
7137281959,8465
7137281963,4782
42436705,5824
42454006,859
42433282,888
42433260,876
42428283,9869
42440325,1425
42443078,523
42443077,932
42434386,680
42443072,810
42450061,926
42447187,515
596776386,340
596776349,369
596775808,312
596776201,431
42450456,1157
42427762,7701
42434354,1574
42450641,4893
42424142,4797
42424145,7942
42438809,7939
1773084402,24000
42429773,3340
42437084,4360
42432068,5475
9166033061,6566
1919595924,3238
1919595910,3422
1919595921,3511
1919595912,3124
1919595923,3848
42427358,3336
42449874,3216
42444049,7949
42428321,13853
42443296,24698
42443298,8908
4235734225,6827
3892037906,8378
42430914,2217
42454997,1647
42431544,5896
42428313,13583
10594155706,12537
42426747,1033
42431889,1829
11002109566,2099
42431877,1287
42431875,1219
42428047,1654
42428045,1411
