,count
42430390,12070
42447166,4373
42457660,5123
596776260,4271
371188756,13654
371207282,13540
5333189426,574
42425758,546
373772209,544
5333189427,285
42424551,294
42424531,294
589927878,259
2141002593,261
5916527828,215
371337227,216
589927921,213
2140997998,211
2140994070,210
371337241,339
42439802,339
4515465264,353
42427894,120
42427891,91
595105496,2756
5852272391,5498
6133355290,4195
42455934,4617
42440469,4608
593300940,1880
42446353,13630
596775840,7141
42432060,5848
7480301866,15897
5798966629,11083
42442842,13834
1773084405,16739
42428458,14702
42440545,8386
42440553,10598
42436793,7943
42432205,17161
42432208,17343
42432211,17575
42429378,17914
42438963,3503
6928075146,498
42454192,3727
42445736,3642
42448729,2691
42444491,2939
42444495,1860
42431517,2221
42431519,3407
42431524,2287
42430782,11063
42431528,2588
42431273,2065
42431275,865
42431630,786
42431629,1373
596776103,1353
596776115,1394
42436917,3915
42440934,5285
6680686985,1798
9177540204,708
42443024,4734
42433286,1771
42433822,2757
42430803,11472
5837088104,11601
5837088105,17553
42430796,9108
42430791,9645
42430770,9014
42429412,3422
596776009,4007
596776027,3632
596776017,3603
595105581,2650
248708583,2672
3829675223,2589
4779073677,9378
42449010,5900
42445263,5134
42456091,5092
42438973,4953
42430488,5181
42434910,4405
42436630,4366
42456101,4325
42450468,4285
42436653,2873
42456107,2715
42434389,2421
42456110,2286
42449427,1875
42445426,1834
42435400,1728
42442838,6595
42442836,5036
42437612,14189
42457325,6079
42432308,10947
42435491,5770
42457319,5304
42428447,11024
42448552,5359
5799117244,4995
42433581,5819
42448558,6265
42436788,4383
42448549,8915
4202908174,6560
42430468,4657
42448563,13625
42455465,308
42457728,2460
42433264,2498
42436921,4598
12534082095,2270
42452290,708
42429017,2273
42429013,293
42429011,286
42429006,288
42429002,178
42428998,192
42428994,238
42428989,248
42428985,335
2499757469,364
2499757467,163
42428978,189
8344404001,139
42430761,9523
8648032268,8602
42436968,8761
42428491,16261
246901366,633
42429910,662
42434169,1044
42447149,1744
42444809,1029
42436537,1493
42445731,1427
42454189,1470
561035335,1491
42440452,8608
42440325,1459
42439078,1379
42438819,1538
42431154,2509
42431151,3536
4557517555,5215
11728146527,2783
42429390,3128
6211332483,3104
42443329,5076
1061531566,2873
1061531695,2897
1061531803,2358
42446721,1851
42432352,586
42432395,988
42456711,1074
42436637,1003
42445840,940
42450456,1117
42456708,633
42436604,602
42434904,578
596776156,1944
596776150,1621
9915469771,7094
42442569,4131
42442571,2331
42437222,2155
6166969757,2342
1506445711,2081
42442575,1679
42437142,1436
42445392,10656
406048768,9428
589099734,10201
42442733,776
42455059,608
42433064,619
42449637,173
42429023,2115
60926076,1182
42427185,1050
42427190,986
42427196,701
42427206,588
42427212,369
42453999,2963
42436514,8416
42434196,15003
42434165,973
42444485,956
42452809,987
42448726,989
42456575,1068
42440838,7681
4142105813,2169
3788364714,1725
42432068,5479
9166033061,6544
9166033062,5653
4478001045,4268
3858909357,84
42429552,219
42435207,333
42439485,249
42449828,229
42455051,3205
42437343,2517
42437084,4416
42437096,2830
42437106,2457
42437108,5079
42455666,9693
42447230,8374
42431677,6859
42455694,6770
42429685,7131
3579432162,1051
42435380,259
3579432160,385
1506445789,434
3579432159,466
1506445821,587
42435362,624
42435360,601
42431186,866
42428473,12693
42428471,8142
42428454,6702
1692433919,12121
1919595915,11992
3785586743,396
42423565,456
42454660,1452
42432871,1386
42422258,865
42447273,2286
42447275,170
42447278,116
42447281,150
42444814,2242
42434215,3528
42434197,2521
4557495130,5335
370880739,1471
42444230,214
42444242,267
42427256,199
42440356,242
3350498747,208
42433218,199
12299314854,88
42438476,95
12299314857,144
278609760,145
42444108,145
1538237325,155
42437135,165
588455857,155
42444116,153
42444123,120
42444129,124
42443928,136
42440449,187
42437503,115
42445664,1153
42431508,1343
42454758,1779
42439096,1592
42449089,1395
42457426,1381
42452610,1573
42432737,1113
42447295,871
42447303,838
42446733,1516
42437218,1435
42431210,1064
42447317,1016
42446778,871
42437188,786
42421960,1432
42427956,1371
42437536,2055
42448578,1596
42429840,1907
42429838,1306
42434410,1211
42428374,2659
42436192,1689
42452310,1893
1241742563,5129
42421974,4676
4491359481,10734
9121386334,334
42427278,338
4561384853,384
42425955,462
7132405548,707
1773055865,3125
42451744,5806
42450641,4715
42424142,4623
42424145,7740
42438809,7737
42426875,3724
589100228,3717
589100164,360
42454495,4863
589099881,5141
4412043541,5131
42451018,3647
42439191,6210
5137978709,5721
4161568888,3673
370896902,4975
42437830,5069
1061531768,1546
1061531637,1551
1061531810,1492
1061531682,1462
1061531731,1615
1061531736,1285
1061531790,1206
42438898,1440
595105499,1595
8122411159,7748
42446800,534
2821304136,3434
42436152,2401
42431797,6621
42431789,7991
42431785,7989
42429701,7994
42431777,7625
42442291,2190
42434168,2035
42449005,1950
42453577,1601
42445258,1502
42458960,1498
42438947,1429
42430477,1432
42436614,1642
42459041,1174
7076060068,1213
42450460,2082
42445817,1995
42436641,2031
42459180,2137
42434382,2038
42458112,2080
42449413,1289
42435392,1103
42449833,831
42439488,819
42435222,770
42443818,721
42456162,597
42445185,590
42452330,530
42438707,515
42444456,1066
42432066,4817
42443066,645
42436627,1057
42434912,994
42430485,1081
5749215967,581
42433490,1334
3631837584,1334
42433422,3139
42443054,5273
42436746,4361
596776052,3000
42450325,1234
42439345,8791
42453773,128
42448162,3310
42452816,3207
42429832,2907
42430557,3080
42431614,4027
42429563,3098
42422592,7576
7912855687,7505
596776231,310
596776166,336
596776165,580
596776167,1275
596776173,1453
596776177,1411
42443020,5042
42430068,4955
42428039,2135
42428043,2133
42428052,1695
3785532382,1416
6289180298,594
6289180287,579
42430060,3160
42438832,340
42430050,4356
42439553,4302
42423564,1276
42428179,1371
42428368,1632
42429565,2962
42431207,1599
42435746,1738
42440951,6330
13205966915,2041
42436957,2299
42440754,5235
42430749,1962
42430747,1922
7443621689,1432
42453613,2222
592509222,1628
1919595922,2663
3783071112,1979
3783071109,1188
42440401,2768
42447435,1847
42451604,1662
4332491210,2115
1918039880,6727
42424032,2003
595245843,2488
61272284,919
42438306,1147
595245836,1040
42437845,1182
42438301,1345
42442255,1823
9802614798,741
42427411,837
42438060,830
42436069,943
1692433907,10639
42437613,9381
1918039864,14207
1918039877,12644
1918039896,10284
1918039876,11181
7480301864,11020
1919595914,7461
1919595911,7055
4274141356,1006
370927297,119
42443072,707
42443127,6415
42432057,1168
42437109,1185
486868873,2584
3212472843,3245
42429762,4043
486867490,2433
486867459,2364
42434905,2735
42436610,2727
42435763,1352
7620445877,499
42432889,751
42439416,1206
42421857,707
1506591534,543
42428844,490
1506591536,656
6223571521,487
6223571523,511
470209120,751
42428833,847
42453175,1994
42434148,2071
42449023,1615
4235734223,2206
42443298,8864
42440825,5001
8996353563,4870
42452040,5310
42432152,5112
42442273,3869
42442269,1473
42428441,6523
42429630,938
42445548,8878
42428476,12704
486868830,4492
6166333257,506
42426816,495
42430009,1866
42430007,3692
2821304138,6335
272195270,7158
8262936580,6001
42428391,5678
1538237434,808
1538237248,689
42448593,785
42445574,7922
42436567,5697
42424864,5791
42423456,7445
4602414021,7434
42452015,7408
42436763,2211
42452026,4230
42433574,2028
42449570,2591
42428436,8186
42452048,2848
42445489,2844
42439207,1245
42435470,1824
42432282,1978
42452056,972
42452067,4721
42451660,2733
42429643,2150
42437996,2180
42437962,2648
42452076,1918
42432103,360
42432102,990
42452951,1708
42434465,969
42443666,239
42429521,215
42432105,1326
1692433932,7871
42431773,8933
1692433928,9823
1692433924,6410
1692433920,5986
1692433918,6335
1692433914,6205
1692433911,6194
1918039901,8207
1918039898,6006
42437951,10227
42456205,5452
42449580,5793
42422283,7620
278609934,7546
3884569924,5949
3884569931,5986
42444277,4447
42437763,291
4487582556,259
42437768,272
42437770,297
42435928,275
42433551,404
42450426,7528
42445879,1801
6744466013,574
42435916,144
42435910,222
42436155,2278
42431505,1907
12162436970,5341
42426747,1030
279151954,1031
42444353,1475
588546798,1437
3099327964,1234
42438971,527
42443061,517
42443058,547
42447169,825
42441521,236
42427787,2484
42428307,2697
42429773,3355
1919595924,3207
1919595910,3385
1919595921,3479
1919595912,3022
1919595923,3758
42427358,3243
42449874,3050
42428428,5761
42434384,393
42447187,432
589928028,403
589928029,296
589928030,233
589928033,177
589928034,122
589928035,189
589928020,181
589927991,395
42446190,304
7616585434,189
42445585,665
7732243573,596
371337175,431
42456831,460
3099327930,333
3099327948,270
3099327935,222
3099326122,229
3099327965,217
3099326126,86
42445286,80
42438362,1305
5286408252,1394
593854257,3606
42453555,3617
42443570,3398
42453548,3241
42437379,3332
247085867,3285
247081705,3360
12154605956,3243
10858288590,3221
246650510,3051
4899886584,2914
12161224646,2917
246580797,2807
246649427,5390
246890579,5233
42459114,7375
42428438,7753
42448278,680
596776654,878
596776656,151
596776659,137
596776578,126
596776613,111
596776594,129
596776624,159
596776442,147
596776474,136
596776534,245
596776546,340
596776314,1103
596776325,199
596776386,279
596776349,311
596775808,257
596776201,345
42446138,3243
42431531,2272
42431536,1855
4557517550,1583
4778174564,5072
3567807957,5035
42445702,4721
5004570631,186
42424576,351
589927879,364
42435898,381
42435894,282
42435891,267
42435885,272
42435881,259
42435880,303
42434308,320
4143859873,2166
42440829,3471
42433834,595
42421941,1269
4015192929,1183
673008453,769
8648032265,1223
42429974,7515
42431652,7453
272195271,3989
42431602,531
1919595918,3257
5799117240,4769
1919595926,4399
1919595917,6590
1919595925,7067
1918039869,2958
42453610,1001
42437349,1007
42455175,1172
42453158,1057
42444833,1246
42434233,1497
42455181,1592
42449029,1827
42430938,2128
42436944,1979
4878831008,1174
12554607194,839
2821304146,825
2821304145,845
1272562931,1090
42427236,572
42431877,1217
42431875,1150
42457421,1348
42433272,577
11017187935,3542
12154598280,3546
42445215,258
42453236,205
42432083,3437
42437113,2532
486869282,4006
42429752,7725
42430030,2772
42430034,4142
42432178,2567
42432174,2329
42432171,1499
42445612,455
42440810,583
42454742,2077
596776078,2734
42428912,647
42428892,789
7732653970,609
42428876,486
42428873,478
7732654932,5179
7732654931,602
42428858,585
470209122,120
42435234,617
42439497,365
42443088,364
4207962275,305
42443081,279
42443078,390
42443077,771
42434386,554
42436651,447
42443068,1967
42429431,724
42431156,854
42455357,4474
8828140387,1501
42433421,1947
42432063,1133
1775201764,432
60928596,3978
60929894,3978
60928599,3976
60928608,3965
60925991,3891
5048446875,3892
60926009,3879
60925950,3317
42428094,1953
42428090,600
42428086,1023
42433066,906
42433068,627
42433069,597
42433072,538
42433075,505
42433077,470
42445675,87
42442755,124
42436285,100
42442764,66
42442766,53
42442770,20
42424672,2000
42448329,1979
42432540,665
42445804,398
627905367,1232
1506445762,1048
6223571524,816
6223571522,784
1504153604,956
370893396,1859
42428919,593
42428917,543
42428914,579
42428913,696
42452708,220
42448583,1291
42454795,1180
42453604,2235
42428434,5788
42428433,6517
42428431,5619
42428425,5545
5706569905,5182
42428411,5194
42428408,4545
42428402,4415
2821304137,3400
42428385,5415
42428379,4677
42428377,4592
42428376,3244
42428373,1099
42428371,1192
42455007,1649
42430924,2184
42449027,1303
2324482224,1243
42434226,1541
596776041,2503
596776046,2596
6867580414,5556
7732571917,5086
6198320765,5183
2541754747,5179
561035346,5170
7732653969,5193
7732653971,5026
561035349,4810
561035350,4423
561035353,4352
561035354,4212
561035355,4027
561035356,3945
561035357,3168
561035358,3013
42438295,334
42438292,505
42442618,405
42430914,2252
42454997,1632
4562863353,138
3270031031,594
3270031030,598
42434429,761
427841052,659
427841071,622
42429782,599
42429769,3044
42429766,3063
42429645,1702
42429756,2697
42437608,6569
42458313,1924
42432305,4110
42435477,2744
42428956,1097
561035370,883
42442651,779
42432985,796
42432983,414
42432980,423
2504882506,422
4205440429,379
42429029,1571
42429032,1226
42429035,1221
42429044,1182
42429058,985
42429072,974
42429083,936
42429094,769
42429100,681
42429104,581
42427780,494
42427782,35
370898427,5895
42423549,5892
42423039,4350
42450820,4337
589101921,929
42423295,906
42437786,916
42452117,758
42427742,597
7499263656,591
42445630,611
4375208206,597
11038072433,559
42427335,706
11038072465,650
42433554,478
42433553,309
42446164,1054
42439486,996
42435211,918
42443817,724
42446169,659
42445183,653
42446171,653
42438704,645
42444453,1289
3551738975,11
42451754,1236
42438513,1364
42440335,2552
42440287,492
42447404,250
42435775,973
4708064890,1122
42435766,1081
42435761,1378
42435755,1441
42431482,4848
7147636389,2485
42423296,3420
370888100,3403
4158644588,3172
205019740,1891
4147546533,1593
42431902,2264
3430331121,137
42445171,76
42436073,363
42446132,2620
42445843,2529
42436640,2552
42446147,2480
42434377,2304
42446152,2803
42446155,1284
42435388,1146
42456211,4721
42449589,4729
42440567,1306
42440566,611
42440565,630
595245920,1017
1672106382,766
595245925,775
42451332,1396
42434259,1269
42428961,307
595352904,1194
42428958,1182
42434105,751
42424679,687
42425242,446
42424701,453
42424703,879
764744759,880
42424706,878
254484327,1101
3917286380,2408
7910052385,2408
42425348,197
595314125,341
42441535,429
42437058,382
42432142,5683
42432135,3446
42432127,2780
42436064,757
3630219668,308
42437074,1198
42437078,1584
42437082,1680
42432376,391
595703226,1055
42426374,1242
42436935,1387
12848070671,3667
595436395,3774
587934172,3816
12998931041,3787
2512378850,2489
2504882466,2345
42428962,2297
561035373,2154
561035374,1724
561035375,1364
561035376,1184
561035377,1131
561035378,1041
561035379,927
42439813,4237
4158807592,4287
588455743,4485
588455742,1926
12374690312,1844
1773066054,2412
42437564,1756
541467364,1744
5161246307,3400
11496014207,3437
11496014189,3465
42437580,4136
42439389,1576
4616536352,733
42429633,151
42428951,480
561035368,306
561035369,233
42439673,381
42442625,521
42434262,1790
42432950,375
42432949,410
42432936,736
42432928,1549
42432926,1247
42432917,1196
6431058183,1650
42432905,1020
42429735,1033
42432900,1095
42432897,1193
42432894,1242
42446775,517
42448506,487
42433165,1562
42431201,1670
42433163,1740
3099327974,371
3099326116,1842
42430038,2808
42430044,1658
42432165,2954
42432161,2893
42432156,2422
42432148,3355
42436770,1776
12998931038,1095
4207731295,1161
42452130,1149
12998931053,46
42432082,6136
42451665,2197
42438485,1662
1504153626,1175
42435794,740
42439858,288
2141026491,878
42437114,5695
42437605,6127
42429754,4832
486867432,3523
486867405,2516
42436724,233
42436726,347
42453251,261
42451564,218
42453253,206
42438236,321
42429532,308
42434110,117
42436001,43
42440280,1397
42450048,1361
6181480033,1382
42450052,1278
42438953,1249
42430482,1103
42429222,775
42429226,525
42453354,203
42436929,171
370893397,1847
42421731,590
3579426871,84
12029862494,23
42428365,1041
10316226053,875
42428529,528
42428524,516
42422270,973
42451465,2814
42423307,3059
370892861,3056
370894980,5249
370897166,5247
370913758,5032
42449843,934
42439498,824
42435237,741
42443824,355
42443826,93
42442276,2387
42438300,1783
595245859,735
595245918,307
561035359,2645
561035360,2386
42432085,2573
561035361,2473
42434420,671
42438155,1875
42453934,1971
8840333846,2771
3892037906,8323
42432078,1185
42437067,1024
42437071,779
42440686,2056
42452084,1815
42445666,671
42431467,488
42431461,453
42438174,1818
42438173,1603
42439580,1473
3624790934,271
42446584,287
42430942,368
42449038,227
42455412,269
42455083,1891
42430479,363
42438949,400
42447176,397
42445259,424
42447174,500
1061531593,1339
42428936,515
42428934,398
561035362,910
561035363,839
561035364,648
561035365,539
561035367,288
561035371,281
561035372,269
9935939400,86
42442628,479
42439213,433
42434340,339
42438235,478
42448141,261
42438984,275
42448979,203
42446182,373
589928040,135
42447209,122
42447208,94
42434129,340
42444457,901
3099326120,1285
2141026503,1836
42439861,1273
42435805,1535
42438920,387
42438923,328
42438928,979
3579432161,977
6289180295,1914
589929417,1989
3785532381,1622
42431822,1306
42446723,1784
42433161,1557
42433173,1266
2141026498,1917
42439849,1068
561035344,605
42428227,906
42442659,447
42432992,408
42432990,353
561035382,587
42433035,90
42455238,64
42442710,129
42439362,13
42457940,455
3099327944,309
2141026551,574
42438240,449
42439878,119
42439873,157
42439868,119
42436728,153
42439864,139
42439860,232
42438913,223
42439855,236
247123611,2760
42437925,83
42437926,17
42450352,1599
247123651,1650
4682935360,1645
4682935365,1590
3533937800,1605
5993830853,297
42428967,161
42428966,146
42433017,89
42433014,230
42442671,276
42442664,267
42432999,214
42432994,204
42433573,1895
42440820,1292
5706569898,1641
42440340,2307
42440343,2394
42440345,2583
42429354,1860
42449644,225
42433080,361
6086355078,119
9140924713,3374
12153915836,3357
2348991703,3344
12153915853,3267
11017186436,3372
12153915859,3386
5145531517,2223
5137743341,2086
42435923,56
42442642,245
7132405537,99
42428941,404
42428939,385
42428931,572
42428928,405
42428926,591
42428922,490
42421852,866
42455452,442
42445291,147
371037281,1971
42446885,372
42433545,699
42457821,864
5706568658,327
42435920,163
496707000,161
247123612,272
2141026507,635
2141026540,582
2141026542,535
2141026505,402
42442288,1925
42449582,750
42456206,374
42435997,541
42438836,503
42442604,431
42435940,391
42442609,366
42448283,217
42439506,150
42435240,94
4142105812,682
42436017,328
42435850,623
42435852,591
42435856,521
42435858,484
42433785,605
42435860,421
42435861,526
42435863,367
42435865,338
42429536,599
2141026534,671
589298326,106
42433577,2145
4235734225,6759
278608420,66
42423051,2392
42454391,1951
42433275,722
42449076,1441
42445484,991
42446902,1849
42429700,2470
42447323,699
42447326,631
42447330,356
42429744,294
42445219,287
42440131,75
42440134,92
561035338,691
42447336,230
42427881,105
42427883,73
42427888,81
42439653,24
3099326124,346
2141026504,1027
42439852,245
42440146,244
486868138,257
42439527,2421
42434898,920
42436624,1289
42450055,811
42450057,2303
7777321715,753
42436647,691
42450061,870
42434385,743
42450066,849
42449422,700
42435396,535
42449840,558
42439490,449
42435231,607
42443821,674
42450080,489
42445196,390
42450083,329
42438774,287
42444458,776
42442123,90
42442578,1068
42442577,1162
42443799,194
42433800,900
42433797,994
42442613,1105
42437530,685
3430331122,73
60927825,913
595441960,551
60927827,551
60927832,550
60927836,545
60927837,544
60929261,544
42434255,839
42434251,805
42434249,847
42451712,1874
42437346,1687
42453607,1378
42432073,1556
486867513,1951
486867534,624
486867548,482
7612925053,349
7476387556,342
42435534,369
42427340,573
42435538,309
42435541,188
42435544,195
9550791861,520
42444069,520
42449639,249
42438199,240
42449641,215
42445680,196
42447182,1865
42434246,286
2141026518,351
42432659,222
42432665,59
42432669,37
42437111,1043
42432054,1033
42429647,1074
42440408,273
2141026492,1102
2141026497,964
2141026510,879
2141026538,790
2141026511,725
2141026501,769
2141026493,765
2141026524,704
2141026508,694
2141026513,630
1773063789,1687
1773063787,1631
12374690314,2338
42433537,719
42433302,127
4121409402,67
42433324,37
42432302,2623
42432250,1295
42432246,1264
42432244,963
42432241,857
42432238,852
42429741,814
42435785,781
42445466,1053
42445479,708
42429109,371
1331391393,16
593816275,3269
3099327957,177
3099327937,139
3099326121,133
3099326117,139
561035380,774
561035381,721
8344404000,567
7132814246,543
42428980,526
2541754688,501
42433041,261
42454622,101
42435198,133
42439783,120
42434989,135
42442722,130
42429452,128
42433097,320
42433107,277
42445481,772
60918736,70
60925795,44
60921162,34
8316781084,29
60921167,29
42423101,149
42458943,22
42430108,186
42444360,443
42444355,524
42433821,608
42455013,1978
42445474,742
42430848,1653
42430951,105
42444081,70
42426060,48
42432799,516
42440079,476
42457282,427
42445640,392
42455509,342
42453669,255
42431230,237
42458728,211
42429946,198
42454538,146
42444452,956
42453246,1200
42436779,1145
6262915547,188
42440282,438
42433269,529
889298452,135
42440873,406
4142105811,376
4629486879,471
42442230,1213
42433030,180
42455234,98
42442703,117
2075592658,121
42432223,112
42442717,112
42428072,260
42438867,217
42441668,169
42441670,156
42441654,123
42423752,382
42427086,508
42427112,330
42427115,275
42427122,215
42427126,166
42427128,126
42427133,441
685164636,416
42445603,1289
1773060099,1970
42447399,865
42435395,221
42437312,791
42451987,1280
42442107,959
42429504,506
42431500,525
5159433792,1418
42447255,208
2572245396,398
42435451,738
42435456,775
12952282847,106
12952282854,41
42447196,395
42447192,399
42436644,303
42445823,322
42447179,315
42436619,785
12989986304,247
42457311,1652
42456492,730
42443844,1094
2821304143,874
4143875757,879
42427216,250
9338511505,29
42446632,477
42452700,363
42452630,248
42445757,292
42436556,191
42435802,614
42435803,618
42438702,148
42442128,123
42434101,170
42434098,523
8904913030,305
42421785,143
42443520,46
42422018,370
42438052,423
42434161,488
42441564,654
61269400,2305
61272997,2145
61273001,2150
42434097,188
42438246,141
42448611,219
42448607,317
42448605,209
42436734,303
278608816,1564
587988061,1572
42440385,136
2141026502,195
42439905,68
42438281,196
42439899,104
42433781,212
42439897,119
42435967,116
42439894,141
42439891,117
1672106385,755
3099327970,151
42437410,258
42435810,445
4888388399,452
42432572,116
9166213997,585
42428124,494
3099327945,308
587933945,193
42441695,117
42441701,87
42441704,28
427842069,183
427840967,279
427840965,284
427841023,262
427841034,201
427842140,191
42440682,679
42440679,759
42453700,568
5796726888,727
7480301987,828
42437988,725
42429636,797
42451650,884
42453691,716
1251958257,762
685164634,218
42443116,711
42453365,2502
42442788,2474
42446398,2453
42457401,2579
42427168,257
42427164,470
42427159,306
42427156,273
42427152,237
42427150,137
42427146,301
3931519753,209
42438084,201
42446772,114
42430535,682
9121386338,660
42445189,290
42447206,272
42443819,363
42435230,246
42439489,296
42447201,273
7076060066,583
596775819,522
596776413,575
42431203,327
42437211,288
42446728,306
4616536348,576
1764424345,564
42445644,306
9563435886,294
42451736,297
42435415,302
42455493,306
42446797,209
1764626357,205
42440494,229
42431257,223
42446609,153
42455705,152
42427877,100
42445773,105
42449593,107
42439432,87
42429960,79
42454553,77
42446231,70
42429704,188
42429255,146
42427507,145
1544809889,137
1544809882,135
42427926,136
42429287,92
1544782730,86
5871416389,85
42435567,78
42431724,76
42445578,60
42438935,25
42437834,18
42437841,199
42438825,144
42434935,131
12994121393,120
12994121391,36
12994121397,31
42444028,22
587934268,179
4158673495,1620
42448469,1303
42459820,1055
42427242,1314
42437529,924
42433539,588
42433542,755
42433543,499
7480301986,1125
42440785,1040
42445617,1144
42432099,739
278609863,1923
278608718,1921
42437204,287
589928042,176
42424789,179
42433330,532
42436202,238
4149936235,366
42429530,552
3099326127,192
3099327975,182
3099327972,231
42436003,393
42434111,395
42437967,586
42437965,514
42440940,914
3099327940,217
3099327931,211
42454089,142
42438247,352
42442596,451
42442592,623
42442589,631
42442586,777
3574648567,28
13064844941,28
2974462027,211
42424117,381
42434338,79
42433278,123
42447389,850
42443659,113
42440916,140
42447285,187
42445606,416
42439581,562
42439583,332
588455738,284
42445637,45
2141026515,480
2141026494,405
42434131,329
42450089,82
589928037,177
371337145,90
42447210,87
42424757,82
8262936586,519
588545728,511
42432181,1115
595314028,485
2141026521,138
2141026495,124
2141026548,64
2141026509,51
42434306,64
42432795,453
42427859,481
42427863,143
561035342,744
42429825,655
42439371,580
589927965,34
42438024,265
42442645,261
42442638,210
42443092,304
42446506,99
42436848,444
42442621,342
42433339,117
42442656,192
42438257,126
42442684,134
42439724,21
42435435,314
7132405535,353
7132405547,126
42458936,677
42430023,403
42436812,68
42436807,35
42446331,24
42434237,230
42444835,283
42440804,239
42452107,139
42433569,833
42421820,722
42441569,682
4143765783,31
42449631,89
42438908,131
3099326119,197
42441526,270
42437005,115
42439598,81
42453591,50
42443492,18
42453586,34
42433151,51
42433138,58
42427769,90
42427768,25
42428975,142
2499803009,85
42433027,109
42433024,223
42433020,143
6572026580,40
2141026520,397
2141026514,301
42437118,340
42439601,299
42440104,122
7732243546,123
42437196,116
42440112,94
42440122,80
42449627,24
595729841,346
42429212,319
42429211,285
42429184,123
1764647101,100
1763749977,98
42427844,102
42429174,92
42428953,448
42431234,63
42434117,185
42434122,476
42446177,464
2799368116,311
42446184,238
42446187,221
42436739,134
60927823,369
60927822,367
60927819,366
60927817,363
42437324,358
595352889,346
2499827795,349
42427744,221
42432000,161
42437773,550
10282960425,115
4149936245,111
6166413694,63
42429641,604
3212472963,686
42437990,727
42421828,155
7541804760,215
7732243576,203
589928047,200
373850916,251
42452620,100
42457292,82
42429812,266
42429811,191
42429809,181
4300940094,157
42427345,373
42429806,273
5173594703,203
42455396,285
42437354,314
11038072541,486
42430973,289
42432071,1220
42432075,1152
371037237,15
42429353,482
42427249,478
42453160,170
11543660372,46
42432111,192
42450290,30
5071822871,267
42429228,254
1506599377,600
42432805,44
42432802,34
2029349871,148
1506599378,695
42425747,694
6515269079,761
42434135,761
42423189,748
42434134,722
42441077,362
42443181,258
42432108,544
42443099,190
42455245,50
765367023,8
42435197,8
3670609093,878
42436293,167
42435403,74
42429474,63
42427867,113
42446604,101
42449634,200
42433062,218
42452147,117
3099326118,196
3099327968,173
5763775589,601
9515699765,572
42427523,33
42438228,383
42429541,390
42436930,100
42429707,30
592484776,134
42434372,64
42434370,35
1202018697,8
2141026536,335
42438275,145
42438271,112
42424235,176
589927993,170
42425425,170
595314120,465
42433256,261
42441889,236
42429557,168
42428130,265
595729852,215
42428134,115
42428144,60
42433550,475
42435925,266
5403873760,262
9550791858,260
42436296,147
42436297,94
595254571,167
42436178,97
42440347,650
12989986307,268
589928003,95
42448655,60
42436021,169
42438218,61
42433115,200
1762221470,121
42435869,470
42435873,399
42435876,378
42453757,195
42448483,882
42439613,47
42433011,90
2499803004,36
42428973,167
42435990,90
42435988,64
42439225,54
5542680313,390
42441951,44
42454240,144
587934044,87
3579426874,51
42446203,436
1632878962,52
42443524,34
42436949,48
42434969,209
2141026496,172
42438160,47
60929278,34
2141002590,54
42439929,58
42439927,70
1764400302,260
42432785,304
1764400286,338
1764400297,87
42452485,70
42431177,112
42448930,84
42443522,76
42453087,148
42453008,201
42454300,52
42424133,832
42427009,830
42443096,176
42443105,170
42440284,285
42431180,122
42427852,120
607911351,22
42438772,230
42427337,241
7500756892,276
42427346,251
42427352,257
42442384,81
42451593,571
42447428,628
5804835269,611
42435002,124
42449801,80
42447419,37
42427519,154
593886253,123
42432789,290
42453216,66
42447207,233
5550244688,309
5048446874,233
42428114,223
60926616,224
42431200,67
42436832,107
42421865,185
5004570632,133
5004570653,90
42431990,34
42435550,224
42441774,28
42437944,38
274342024,104
274342021,102
42430945,97
42444837,149
42439851,281
42427538,56
5174867983,22
42440125,62
42429747,54
42423579,38
12952282858,85
7480410410,228
42440353,228
42429646,218
42443118,94
42426135,123
3786728788,123
42427873,80
42435553,31
42435556,32
42424641,41
42448430,68
42429644,120
42440792,343
1764400288,67
1764400304,80
42445634,76
42452495,122
42429479,89
42449804,57
42429231,207
42429236,177
42429242,166
42429244,154
1544809886,146
5378284711,189
42438471,169
42433237,70
42438189,33
42433513,71
7620540917,54
42441104,38
1332860726,59
3269867944,56
42441080,82
7480346927,473
42424630,20
42457209,86
42445635,41
42434855,268
589928041,190
42441903,148
272196096,68
1332860731,83
595314036,66
42433789,242
1775260897,287
4477147270,255
4477147269,241
42440798,248
42439922,61
42428080,221
42427016,174
42442734,165
42442738,149
42442741,126
42448440,110
4207806923,125
5799766717,106
588455858,21
42433212,47
42446919,43
42449163,38
42449166,23
42439721,8
42440138,84
42444097,121
42455337,37
42441895,109
12952282872,133
12952282878,92
12952282885,72
11193743239,65
12952282814,25
42441805,26
6185447546,52
42423203,199
371239962,194
7641820943,264
371225088,483
3786728557,506
42433431,497
373756705,298
373755525,297
42426799,297
11942111840,32
7620631148,145
42430521,105
60928839,102
595441949,133
60926905,128
8266778883,125
60928402,170
7907957252,170
587934436,274
254342293,274
42449653,151
42449654,142
42449656,75
9906966855,50
7476469426,30
42440069,47
4163940359,206
42426665,21
427840984,113
427841011,62
42438288,245
42445689,22
42437923,70
42438186,103
42442745,69
42450275,31
42432095,94
42435931,194
588455701,390
11038072104,376
42438529,278
42438531,470
588455697,161
42453241,84
589928038,77
42436563,61
8310246627,24
482807376,14
427850819,22
593984752,23
427850840,23
593988920,50
42453709,19
42441949,136
42439711,66
42438255,52
42439718,32
4145424858,105
42440472,81
